scientific-name,family-name,abundance
Crataegus oxyacantha ssp. maura,Rosacées,C
Crataegus azarolus,Rosacées,C
Sorbus domestica,Rosacées,RR
Ulex europeus,Legumineuses,AR
Genista ferox,Legumineuses,C
Genista tricuspidata ssp. eu-tricuspidata,Legumineuses,CC
Retama monosperma,Legumineuses,AC
Spartium junceum,Legumineuses,AR
Anagyris foetida,Legumineuses,AC
Ononis hispida ssp. hispida,Legumineuses,C
Ononis minutissima,Legumineuses,RR
Ononis serotilla ssp. eu-serotina,Legumineuses,R
Ononis natrix ssp. hispanica,Legumineuses,R
Ononis natrix ssp. ramosissima,Legumineuses,C
Ononis natrix ssp. natrix,Legumineuses,R
Ononis sicula,Legumineuses,C
Ononis antennata ssp. antennata,Legumineuses,C
Ononis pubescens,Legumineuses,AC
Ononis viscosa ssp. breviflora,Legumineuses,C
Ononis viscosa ssp. viscosa,Legumineuses,R
Ononis laxiflora,Legumineuses,AC
Ononis pendula ssp. fontanesiana,Legumineuses,C
Ononis variegata,Legumineuses,C
Ononis alopecuroides ssp. eu-alopecuroides,Legumineuses,AR
Ononis alba ssp. monophylla,Legumineuses,C
Ononis rosea,Legumineuses,R
Ononis mitissima,Legumineuses,C
Ononis diffusa,Legumineuses,AC
Calycotome spinosa ssp. spinosa,Legumineuses,CC
Calycotome villosa ssp. villosa,Legumineuses,AC
Cytisus linifolius,Legumineuses,C
Cytisus triforus,Legumineuses,C
Cytisus monspessulanus,Legumineuses,AC
Cytisus arboreus ssp. eu-arboreus,Legumineuses,AC
Lotophyllus argenteus ssp. grandiflorus,Legumineuses,AC
Lotophyllus argenteus ssp. linnaeanus,Legumineuses,C
Dorycnium pentaphyllum ssp. jordanianum,Legumineuses,RR
Dorycnium rectum,Legumineuses,C
Tetragonolobus hiflorus,Legumineuses,AC
Tetragonolobus gussonei,Legumineuses,RR
Tetragonolobus purpureus,Legumineuses,C
Lotus conimbricensis,Legumineuses,AR
Lotus edulis,Legumineuses,C
Lotus ornithopodioides,Legumineuses,C
Lotus creticus ssp. eu-creticus,Legumineuses,C
Lotus creticus ssp. coilinus,Legumineuses,AC
Lotus creticus ssp. cytisoides,Legumineuses,AC
Lotus pedunculatus,Legumineuses,R
Lotus palustris,Legumineuses,AR
Lotus corniculatus ssp. eu-corniculatus,Legumineuses,AC
Lotus corniculatus ssp. decumbens,Legumineuses,AC
Lotus parviflorus,Legumineuses,AC
Lotus hispidus,Legumineuses,AC
Lotus angustissimus,Legumineuses,RR
Scorpiurus vermiculatus,Legumineuses,C
Scorpiurus muricatus ssp. eu-muricatus,Legumineuses,RR
Scorpiurus muricatus ssp. sulcatus,Legumineuses,C
Medicago lupulina,Legumineuses,C
Medicago marina,Legumineuses,AC
Medicago scutellata,Legumineuses,AC
Medicago orbicularis,Legumineuses,C
Medicago rugosa,Legumineuses,RR
Medicago soleirolii,Legumineuses,AC
Medicago italica ssp. corrugata,Legumineuses,C
Medicago italica ssp. helix,Legumineuses,C
Medicago italica ssp. tornata,Legumineuses,R
Medicago intertexta,Legumineuses,AC
Medicago ciliaris,Legumineuses,C
Medicago truncatula,Legumineuses,CC
Medicago murex,Legumineuses,AC
Medicago arabica,Legumineuses,R
Medicago hispida,Legumineuses,C
Psoralea bituminosa,Legumineuses,C
Melilotus sicula,Legumineuses,AC
Melilotus indica,Legumineuses,AC
Melilotus sulcata ssp. brachystachys,Legumineuses,C
Melilotus sulcata ssp. segetulis,Legumineuses,C
Melilotus macrocarpa,Legumineuses,AC
Trifolium campestre,Legumineuses,CC
Trifolium filiforme ssp. micranthum,Legumineuses,AR
Trifolium spumosum,Legumineuses,AC
Trifolium tomentosum,Legumineuses,C
Trifolium resupinatum,Legumineuses,C
Trifolium physodes var. durandoi,Legumineuses,RR
Trifolium fragiferum,Legumineuses,AC
Trifolium melilotus-ornithopodioides ssp. uniflorum,Legumineuses,RR
Trifolium subterraneum,Legumineuses,AC
Trifolium ligusticum,Legumineuses,R
Trifolium phleoides ssp. audigieri,Legumineuses,AC
Trifolium isodon,Legumineuses,R
Trifolium angustifolium,Legumineuses,C
Trifolium arvense,Legumineuses,CC
Trifolium congestum,Legumineuses,RR
Trifolium suffocatum,Legumineuses,R
Trifolium glomeratum,Legumineuses,AC
Trifolium bocconei,Legumineuses,AC
Trifolium scabrum,Legumineuses,C
Trifolium striatum,Legumineuses,C
Trifolium pratense,Legumineuses,AR
Trifolium pallidum,Legumineuses,AC
Trifolium cherleri,Legumineuses,C
Trifolium repens,Legumineuses,C
Trifolium parviflorum,Legumineuses,RR
Trifolium stellatum,Legumineuses,CC
Trifolium squarrosum,Legumineuses,C
Trifolium lappaceum,Legumineuses,C
Trifolium laevigatum,Legumineuses,AR
Trifolium maritimum,Legumineuses,C
Trifolium michelianum ssp. eu-michelianum,Legumineuses,AC
Trifolium nigrescens,Legumineuses,C
Trifolium isthmocarpum,Legumineuses,C
Anthyllis cytisoides,Legumineuses,R
Anthyllis tetraphylla,Legumineuses,C
Anthyllis vulneraria ssp. maura,Legumineuses,CC
Coronilla scorpioides,Legumineuses,C
Coronilla juncea ssp. eu-juncea,Legumineuses,C
Coronilla minima,Legumineuses,AC
Coronilla valentina ssp. glauca,Legumineuses,AC
Coronilla valentina ssp. pentaphylla,Legumineuses,C
Coronilla valentina ssp. eu-valentina,Legumineuses,RR
Coronilla valentina ssp. speciosa,Legumineuses,AC
Lupinus luteus,Legumineuses,AC
Lupinus angustifolius,Legumineuses,C
Lupinus albus,Legumineuses,C
Lupinus hirsutus,Legumineuses,AC
Hymenocarpus circinnatus ssp. eu-circinnatus,Legumineuses,R
Pisum sativum ssp. elatius,Legumineuses,CC
Lens culinaris ssp. nigricans,Legumineuses,R
Lens lenticula,Legumineuses,AR
Vicia narbonensis,Legumineuses,R
Vicia pannonica,Legumineuses,RR
Vicia bithynica,Legumineuses,AR
Vicia lathyroides,Legumineuses,AR
Vicia lutea ssp. eu-iutea,Legumineuses,C
Vicia lutea ssp. vestita,Legumineuses,C
Vicia peregrina,Legumineuses,R
Vicia sativa ssp. obovata,Legumineuses,C
Vicia sativa ssp. consobrina,Legumineuses,AC
Vicia sativa ssp. cordata,Legumineuses,RR
Vicia sativa ssp. angustifolia,Legumineuses,R
Vicia monantha ssp. calcarata,Legumineuses,C
Vicia sicula,Legumineuses,CC
Vicia fulgens,Legumineuses,RR
Vicia benghalensis ssp. atropurpurea,Legumineuses,AC
Vicia benghalensis ssp. aquitanica,Legumineuses,R
Vicia altissima,Legumineuses,AC
Vicia onobrychioides,Legumineuses,AC
Vicia villosa ssp. dasycarpa,Legumineuses,C
Vicia monardi,Legumineuses,AR
Vicia hirsuta,Legumineuses,AR
Vicia disperma,Legumineuses,CC
Vicia tetrasperma ssp. gracilis,Legumineuses,CC
Vicia tetrasperma ssp. pubescens,Legumineuses,AC
Vicia tetrasperma ssp. tetrasperma,Legumineuses,AC
Lathyrus aphaca,Legumineuses,CC
Lathyrus ochrus,Legumineuses,CC
Lathyrus annuus,Legumineuses,AR
Lathyrus allardi,Legumineuses,RR
Lathyrus tingitanus,Legumineuses,AC
Lathyrus sphaericus,Legumineuses,C
Lathyrus inconspicuus,Legumineuses,RR
Lathyrus setifolius,Legumineuses,R
Lathyrus latifolius,Legumineuses,CC
Lathyrus cicera,Legumineuses,CC
Lathyrus quadrimarginatus ssp. tetrapterus,Legumineuses,R
Lathyrus articulatus ssp. typicus,Legumineuses,CC
Biserrula pelecinus,Legumineuses,AR
Hippocrepis scabra,Legumineuses,C
Hippocrepis unisiliquosa ssp. linnaeana,Legumineuses,C
Hippocrepis multisiliquosa ssp. confusa,Legumineuses,C
Hippocrepis multisiliquosa ssp. ciliata,Legumineuses,C
Hedysarum naudinianum,Legumineuses,AR
Hedysarum spinosissimum ssp. capitatum,Legumineuses,C
Hedysarum aculeolatum ssp. mauritanicum,Legumineuses,AC
Hedysarum flexuosum,Legumineuses,C
Ornithopus pinnatus,Legumineuses,C
Ornithopus compressus,Legumineuses,C
Ornithopus perpusillus ssp. perpusillus,Legumineuses,RR
Onobrychis caput-galli,Legumineuses,C
Onobrychis alba,Legumineuses,R
Glycyrrhiza foetida,Legumineuses,R
Ebenus pinnata,Legumineuses,C
Astragalus echinatus,Legumineuses,C
Astragalus sesameus,Legumineuses,C
Astragalus epiglottis,Legumineuses,C
Astragalus baeticus,Legumineuses,CC
Astragalus hamosus,Legumineuses,AC
Astragalus caprinus ssp. eu-caprinus,Legumineuses,C
Astragalus caprinus ssp. lanigerus,Legumineuses,AC
Astragalus monspessulanus,Legumineuses,AC
Astragalus lusitanieus,Legumineuses,C
Astragalus falciformis,Legumineuses,AC
Galega officinalis,Legumineuses,RR
Ceratonia siliqua,Cesalpiniees,C
Geranium lucidum,Geraniacées,CC
Geranium robertianum ssp. purpureum,Geraniacées,CC
Geranium tuberosum,Geraniacées,RR
Geranium atlanticum,Geraniacées,C
Geranium rotundifolium,Geraniacées,C
Geranium molle,Geraniacées,CC
Geranium dissectum,Geraniacées,R
Geranium columbinum,Geraniacées,R
Erodium hymenodes,Geraniacées,AC
Erodium botrys,Geraniacées,C
Erodium moschatum,Geraniacées,CC
Erodium bipinnatum,Geraniacées,C
Erodium aethiopicum,Geraniacées,R
Erodium cicutarium,Geraniacées,C
Erodium pachyrhizum,Geraniacées,R
Erodium malachoides ssp. eu-malachoides,Geraniacées,CC
Erodium malachoides ssp. subtrilobum,Geraniacées,RR
Erodium chium,Geraniacées,CC
Erodium alnifoiium,Geraniacées,C
Erodium triangulare ssp. bovei,Geraniacées,C
Erodium triangulare ssp. laciniatum,Geraniacées,AC
Erodium muobyanum,Geraniacées,AC
Oxalis corniculata,Oxalidacées,AC
Oxalis cernua,Oxalidacées,CC
Oxalis compressa,Oxalidacées,R
Radiola linoides,Linacées,R
Linum tenue ssp. tenue,Linacées,R
Linum strictum,Linacées,AC
Linum gallicum,Linacées,C
Linum tenue ssp. corymbiferum,Linacées,CC
Linum decumbens,Linacées,AR
Linum narbonense,Linacées,RR
Linum usitatissimllm ssp. angustifolium,Linacées,CC
Tribulus terrester,Zygophyllacées,CC
Ruta montana,Rutacées,C
Ruta chalepensis ssp. angustifolia,Rutacées,C
Ruta chalepensis ssp. latifolia,Rutacées,C
Polygala munbyana,Polygalacées,R
Polygala rupestris,Polygalacées,AC
Polygala monspeliaca,Polygalacées,CC
Polygala nicreensis,Polygalacées,C
Ricinus communis,Euphorbiacées,AC
Euphorbia dendroides,Euphorbiacées,RR
Euphorbia bivonae,Euphorbiacées,AC
Euphorbia peplis,Euphorbiacées,AC
Euphorbia chamaesyce,Euphorbiacées,AC
Euphorbia amygdaloides,Euphorbiacées,R
Euphorbia pterococca,Euphorbiacées,AC
Euphorbia peplus,Euphorbiacées,CC
Euphorbia pubescens,Euphorbiacées,CC
Euphorbia paniculata,Euphorbiacées,C
Euphorbia akenocarpa,Euphorbiacées,RR
Euphorbia phymatosperma ssp. cernua,Euphorbiacées,AR
Euphorbia helioscopia ssp. eu-helioscopia,Euphorbiacées,C
Euphorbia platyphylla,Euphorbiacées,RR
Euphorbia cuneifolia,Euphorbiacées,AR
Euphorbia cossoniana,Euphorbiacées,R
Euphorbia paralios,Euphorbiacées,R
Euphorbia segetalis ssp. pinea,Euphorbiacées,AC
Euphorbia terracina,Euphorbiacées,C
Euphorbia bupleuroides ssp. luteola,Euphorbiacées,AC
Euphorbia dracunculoides ssp. volutiana,Euphorbiacées,C
Euphorbia exigua,Euphorbiacées,CC
Euphorbia medicaginea,Euphorbiacées,AC
Euphorbia falcata,Euphorbiacées,AC
MercuriaIis annua,Euphorbiacées,CC
Chrozophora tinctoria,Euphorbiacées,AC
Callitriche hermaphroditica ssp. clausonis,Callitrichacées,RR
Callitriche palustris ssp. pedunculata,Callitrichacées,AR
Callitriche palustris ssp. stagnalis,Callitrichacées,AC
Callitriche palustris ssp. obtusangula,Callitrichacées,AC
Callitriche palustris ssp. polymorpha,Callitrichacées,RR
Coriaria myrtifolia,Coriariacées,AR
Pistacia lentiscus,Anacardiacées,CC
Pistacia terebinthus,Anacardiacées,AC
Pistacia atlantica,Anacardiacées,AC
Rhus coriaria,Anacardiacées,RR
Acer monspessulanum ssp. eu-monspessulanum,Aceracées,C
Rhamnus lycioides ssp. oleoides,Rhamnacées,AC
Rhamnus alaternus ssp. eu-alaternus,Rhamnacées,CC
PaIiurus spina-christi,Rhamnacées,R
Ziziphus vinifera,Rhamnacées,C
Vitis theophrasti,Ampelidees,R
Abutilon officinalis,Malvacées,R
Althaea hirsuta,Malvacées,RR
Hibiscus trionum,Malvacées,R
Malope malachoides ssp. stipulacea,Malvacées,C
Malope malachoides ssp. eu-malachoides,Malvacées,R
Malva sylvestris,Malvacées,CC
Malva parviflora,Malvacées,CC
Malva oxyloba,Malvacées,RR
Malva nicreensis,Malvacées,AC
Lavatera trimestris,Malvacées,CC
Lavatera cretica,Malvacées,CC
Lavatera mauritanica,Malvacées,R
Lavatera arborea,Malvacées,R
Lavatera olbia,Malvacées,C
Lavatera maritima,Malvacées,AC
Daphne gnidium,Thymelaeacées,C
Thymelaea passerina,Thymelaeacées,C
Thymelaea hirsuta,Thymelaeacées,CC
Thymelaea velutina,Thymelaeacées,RR
Lythrum salicaria,Lythracées,C
Lythrum junceum,Lythracées,CC
Lythrum tribracteatum,Lythracées,CC
Lythrum hyssopifolia,Lythracées,CC
Lythrum thymifolia,Lythracées,AR
PepIis numulariaefolia,Lythracées,AR
Myrtus communis,Myrtacées,CC
Epilobium tetragonum ssp. tournefortii,Onagracées,AR
Epilobium tetragonum ssp. adnatum,Onagracées,AC
Epilobium tetragonum ssp. lamyi,Onagracées,RR
Myriophyllum alternifolium,Halorrhagacées,R
Myriophyllum verticillatum,Halorrhagacées,CC
Myriophyllum spicatum,Halorrhagacées,AC
Hedera helix ssp. canariensis,Araliacées,CC
Eryngium barreiieri,Ombellifères,R
Eryngium triquetrum,Ombellifères,CC
Eryngium maritimum,Ombellifères,C
Eryngium dichotomun,Ombellifères,CC
Eryngium tricuspidatum ssp. eu-triscuspidatum,Ombellifères,CC
Bupleurum lancifolium,Ombellifères,CC
Bupleurum tenuissimum,Ombellifères,CC
Bupleurum semicompositum,Ombellifères,AC
Bupleurum fruticosum,Ombellifères,AR
Bupleurum balansae,Ombellifères,AC
Echinophora spinosa,Ombellifères,RR
Thapsia villosa,Ombellifères,AC
Thapsia garganica,Ombellifères,CC
Margotia gummifera,Ombellifères,AC
Elaeoselinum asclepium ssp. meoides,Ombellifères,CC
Elaeoselinum thapsioides,Ombellifères,CC
Scandix pecten-veneris,Ombellifères,CC
Pimpinella tragium,Ombellifères,AC
Bifora testiculata,Ombellifères,AC
Bippomarathrum libanotis ssp. pterochlaennm,Ombellifères,CC
Capnophyllum peregrinnm,Ombellifères,C
TordyIium apulum,Ombellifères,RR
Daucus virgatus,Ombellifères,R
Daucus setifolius,Ombellifères,AC
Daucus crinitus,Ombellifères,AC
Daucus carota ssp. hispanicus,Ombellifères,CC
Daucus carota ssp. carota,Ombellifères,R
Daucus carota ssp. maritimus,Ombellifères,R
Daucus carota ssp. maximus,Ombellifères,CC
Daucus carota ssp. mauritanieus,Ombellifères,C
Daucus aureus,Ombellifères,CC
Daucus muricatus,Ombellifères,CC
Orlaya maritima,Ombellifères,CC
Orlaya grandiflora,Ombellifères,RR
Orlaya platycarpos,Ombellifères,AR
Turgenia latifolia,Ombellifères,C
CaucaIis leptophylla,Ombellifères,CC
Torilis nodosa,Ombellifères,CC
Torilis arvensis ssp. divaricata,Ombellifères,R
Torilis arvensis ssp. neglecta,Ombellifères,CC
Magydaris pastinacea,Ombellifères,C
Tinguarra sicula,Ombellifères,AC
Physocaulos nodosus,Ombellifères,R
Crithmum maritimum,Ombellifères,CC
Ferula lutea,Ombellifères,C
Ferula communis,Ombellifères,CC
Peucedanum munbyi,Ombellifères,C
Ammoides verticillata,Ombellifères,CC
Foeniculum vulgare ssp. piperitum,Ombellifères,CC
Foeniculum vulgare ssp. capillaceum,Ombellifères,C
Ridolfia segetum,Ombellifères,CC
OEnanthe giobulosa,Ombellifères,CC
OEnanthe fistulosa,Ombellifères,CC
OEnanthe virgata,Ombellifères,CC
OEnanthe peucedanifolia,Ombellifères,AR
OEnanthe silaiüolia var. media,Ombellifères,R
OEnanthe lachenalii,Ombellifères,RR
Helosciadium nodiflorum,Ombellifères,CC
Helosciadium crassipes,Ombellifères,RR
Balansaea glaberrima,Ombellifères,CC
Anthriscus vulgaris,Ombellifères,AC
Conium maculatum,Ombellifères,AR
Apium graveolens,Ombellifères,C
Kundmannia sicula,Ombellifères,CC
Ammi visnaga,Ombellifères,CC
Ammi majus,Ombellifères,CC
Smyrnium olusatrum,Ombellifères,CC
Smyrnium perfoliatum,Ombellifères,R
Chaerophyllum temulum,Ombellifères,R
Bunium incrassatum,Ombellifères,CC
Bunium fontanesii,Ombellifères,R
Bunium macuca,Ombellifères,RR
Bunium alpinum,Ombellifères,CC
Hypericum tomentosum ssp. eu-tomentosum,Hypericacées,CC
Hypericum tomentosum ssp. pubescens,Hypericacées,AC
Hypericum perforatum,Hypericacées,C
Hypericum humifusum ssp. australe,Hypericacées,AC
Hypericum perfoliatum,Hypericacées,C
Elatine alsinastrum,Elatinacées,RR
Elatine brochoni,Elatinacées,RR
Elatine hydropiper,Elatinacées,RR
Frankenia laevis ssp. hirsuta,Frankeniacées,CC
Frankenia laevis ssp. intermedia,Frankeniacées,CC
Tamarix gallica ssp. gallica,Tamaricacées,CC
Tamarix africana,Tamaricacées,CC
Viola arborescens,Violacées,C
Viola silvestris ssp. reichenbachiana,Violacées,AC
Viola denhardtii,Violacées,C
Viola odorata,Violacées,C
Viola munbyana,Violacées,AC
Cistus ladaniferus var. petiolatus,Cistacées,AC
Cistus sericeus,Cistacées,R
Cistus villosus var.unduiatus,Cistacées,AC
Cistus heterophyllus,Cistacées,C
Cistus salvifolius,Cistacées,CC
Cistus crispus,Cistacées,RR
Cistus albidus,Cistacées,AC
Cistus varius,Cistacées,RR
Cistus monspeliensis,Cistacées,CCC
Tuberaria guttata ssp. inconspicua,Cistacées,R
Tuberaria guttata ssp. variabilis,Cistacées,CC
Tuberaria guttata ssp. lipopetalum,Cistacées,RR
Tuberaria guttata ssp. villosissima,Cistacées,AC
Tuberaria guttata ssp. praecox,Cistacées,RR
HeIianthemum racemosum,Cistacées,CC
HeIianthemum hirtum ssp. ruficomum,Cistacées,CCC
HeIianthemum croceum,Cistacées,AR
HeIianthemum aegyptiacum,Cistacées,CC
HeIianthemum salicifolium,Cistacées,R
HeIianthemum ledifolinm,Cistacées,C
HeIianthemum cinereum ssp. rubellum var. rubellum,Cistacées,C
Fumana thymifolia,Cistacées,C
Fumana laevipes,Cistacées,C
Fumana ericoides var. scoparia,Cistacées,R
Arbutus unedo,Ericacées,CC
Erica muitiflora,Ericacées,CC
Erica arborea,Ericacées,C
Cyclamen africanum,Primulacées,CC
Primula vulgaris var. atlantica,Primulacées,R
Androsace maxima,Primulacées,AR
Coris monspeliensis,Primulacées,C
Asterolinum linum-stellatum,Primulacées,CC
Centunculus minimus,Primulacées,RR
Anagallis arvensis ssp. phoenicea,Primulacées,CC
Anagallis arvensis ssp. parviflora,Primulacées,AC
Anagallis arvensis ssp. platyphylla,Primulacées,C
Anagallis arvensis ssp. latifolia,Primulacées,C
Samolus valerandi,Primulacées,CC
Lysimachia vulgaris,Primulacées,RR
Armeria mauritanica var. eu-mauritanica,Plumbaginacées,AC
Armeria baetica var. africana,Plumbaginacées,AR
Armeria plantaginea ssp. leucantha,Plumbaginacées,AC
Plumbago europea,Plumbaginacées,AC
Limonium thouini,Plumbaginacées,CC
Limonium sinuatum ssp. eu-sinuatum,Plumbaginacées,AR
Limonium echioides ssp. eu-echioides,Plumbaginacées,CC
Limonium letourneuxii,Plumbaginacées,R
Limonium gougetianum ssp. multiceps,Plumbaginacées,R
Limonium gougetianum ssp. gougetianum,Plumbaginacées,R
Limonium densiflorum,Plumbaginacées,C
Limonium psilodadon,Plumbaginacées,C
Fraxinus angustifolia,Oleacées,C
Jasminum fruticans,Oleacées,CC
Olea europea var. oleaster,Oleacées,CC
Phillyrea angustifolia ssp. eu-angustifolia,Oleacées,R
Phillyrea angustifolia ssp. media,Oleacées,CC
Phillyrea angustifolia ssp. latifolia,Oleacées,CC
Blatkstonia perfoliata ssp. grandiflora,Gentianacées,CC
Centaurium maritimum,Gentianacées,AR
Centaurium spicatum,Gentianacées,C
Centaurium pulchellum ssp. tenuiflorum,Gentianacées,C
Centaurium pulchellum ssp. eu-pulchellum,Gentianacées,C
Centaurium umbellatum ssp. suffruticosum,Gentianacées,CC
Cicendia filiformis,Gentianacées,RR
Exaculum pusilium,Gentianacées,RR
Nerium oleander,Apocynacées,CC
Cynanchum acutum,Asclepiadacées,CC
Cuscuta suaveolens,Convolvulacées,R
Cuscuta epithymum ssp. approximata,Convolvulacées,AC
Cuscuta epithymum ssp. trifolii,Convolvulacées,R
Cuscuta epithymum ssp. eu-epithymum,Convolvulacées,CC
Cuscuta epithymum ssp. planiflora,Convolvulacées,CC
Cuscuta epilinum,Convolvulacées,R
Cuscuta europaea,Convolvulacées,RR
Cressa cretica,Convolvulacées,AR
Ipomaea sagittata,Convolvulacées,R
Ipomaea stolonifera,Convolvulacées,RR
Calystegia sepuim,Convolvulacées,C
Calystegia soldanella,Convolvulacées,RR
Convolvulus humilis,Convolvulacées,CC
Convolvulus tricolor ssp. meonanthus,Convolvulacées,CC
Convolvulus tricolor ssp. hortensis,Convolvulacées,CC
Convolvulus tricolor ssp. cupanianus,Convolvulacées,CC
Convolvulus siculus ssp. eu-siculus,Convolvulacées,CC
Convolvulus cantabrica,Convolvulacées,C
Convolvulus lineatus,Convolvulacées,AC
Convolvulus althaeoides ssp. elegantissimus,Convolvulacées,CC
Convolvulus althaeoides ssp. typicus,Convolvulacées,CC
Convolvulus arvensis,Convolvulacées,CC
Convolvulus durandoi,Convolvulacées,R
Cerinthe major ssp. eu-major,Boraginacées,CC
Cerinthe major ssp. gymnandra,Boraginacées,CC
Echium italicum ssp. pyrenaicum,Boraginacées,AC
Echium pomponium,Boraginacées,AC
Echium plantagineum,Boraginacées,CC
Echium australe,Boraginacées,CC
Echium confusum,Boraginacées,CC
Borago officinaiis,Boraginacées,CC
Borago longifolia,Boraginacées,AR
Solenanthus lanatus,Boraginacées,CC
Cynoglossum cheirifolium,Boraginacées,C
Cynoglossum clandestinum,Boraginacées,CC
Cynoglossum dioscoridis,Boraginacées,AC
Cynoglossum creticum,Boraginacées,CC
Omphalodes linifolia,Boraginacées,RR
Heliotropium supinum,Boraginacées,AC
Heliotropium europeum,Boraginacées,CC
Myosotis lingulata,Boraginacées,AR
Myosotis versicolor,Boraginacées,R
Myosotis collina,Boraginacées,CC
Nonnea vesicaria,Boraginacées,CC
Alkanna tinctoria,Boraginacées,AC
Lithospermum apulum,Boraginacées,CC
Lithospermum tenuiflorum,Boraginacées,R
Lithospermum arvense,Boraginacées,CC
Anchusa azurea,Boraginacées,CC
Anchusa aggregata,Boraginacées,RR
Vitex agnus-castus,Verbenacées,AR
Lippia canescens,Verbenacées,R
Lippia nodiflora,Verbenacées,AR
Verbena officinalis,Verbenacées,CC
Verbena supina,Verbenacées,AR
Lycopus europaeus,Labiées,AR
Mentha rotundifolia,Labiées,CC
Mentha longifolia,Labiées,RR
Mentha aquatica,Labiées,AR
Mentha pulegium,Labiées,AC
Ajuga iva var. pseudo-iva,Labiées,CC
Ajuga chamaepitys,Labiées,AR
Teucrium pseudo-chamaepitys,Labiées,CC
Teucrium resupinatum,Labiées,C
Teucrium scordioides,Labiées,CC
Teucrium chamaedrys,Labiées,AC
Teucrium flavum,Labiées,CC
Teucrium polium ssp. luteum,Labiées,RR
Teucrium polium ssp. capitatum,Labiées,CC
Teucrium polium ssp. polium,Labiées,CC
Rosmarinus officinalis,Labiées,CC
Rosmarinus tournefortii,Labiées,R
Salvia verbenaca ssp. clandestina,Labiées,C
Salvia verbenaca ssp. eu-verbenaca,Labiées,CC
Salvia verbenaca ssp. horminioides,Labiées,AR
Salvia horminum,Labiées,AC
Salvia sclarea,Labiées,R
Salvia barrelieri ssp. bicolor,Labiées,AC
Molucella spinosa,Labiées,RR
Lavandula stoechas,Labiées,CC
Lavandula dentata,Labiées,CC
Lavandula multifida,Labiées,AC
Sideritis incana,Labiées,AC
Sideritis arbores ssp. ortanedae,Labiées,R
Marrubium vulgare,Labiées,CC
Marrubium alysson,Labiées,CC
Prasium majus,Labiées,CC
Prunella vulgaris,Labiées,AR
Thymus fontanesii,Labiées,C
Thymus algeriensis,Labiées,CC
Thymus ciliatus ssp. eu-ciliatus,Labiées,CC
Thymus ciliatus ssp. coloratus,Labiées,C
MeIissa officinalis,Labiées,AR
Satureja fontanesii,Labiées,CC
Satureja battandieri,Labiées,R
Satureja nervosa,Labiées,RR
Satureja graeca,Labiées,CC
Satureja rotundifolia,Labiées,CC
Satureja granatensis,Labiées,CC
Satureja vulgaris ssp. villosa,Labiées,CC
Satureja calamintha ssp. nepeta,Labiées,AR
Satureja calamintha ssp. adscendens,Labiées,CC
Satureja calamintha ssp. silvatica,Labiées,R
Lamium flexuosum,Labiées,AC
Lamium amplexicaule,Labiées,CC
Lamium mauritanicum,Labiées,R
Lamium purpureum,Labiées,R
Phlomis crinita ssp. mauritanica,Labiées,CC
Phlomis herba ssp.: pungens,Labiées,R
Stachys ocymastrum,Labiées,C
Stachys arvensis,Labiées,CC
Stachys arenaria,Labiées,R
Stachys mialhesi,Labiées,R
Ballota nigra,Labiées,CC
Nepeta apulei,Labiées,R
Nepeta algeriensis,Labiées,AR
Origanum glandulosum,Labiées,C
Withania somnifera,Solanacées,R
Nicotiana glauca,Solanacées,AC
Lycium halimifolium,Solanacées,RR
Lycium europeum,Solanacées,CC
Solanum nigrum ssp. viilosum,Solanacées,AR
Solanum nigrum ssp. eu-nigrum,Solanacées,CC
Solanum dulcamara,Solanacées,AR
Solanum sodomaeum,Solanacées,R
Mandragora autumnalis,Solanacées,R
Salpichroa rhomboïdea,Solanacées,AR
Datura stramonium ssp. eu-stramonium,Solanacées,AC
Datura stramonium ssp. tatula,Solanacées,AC
Hyoscyamus albus,Solanacées,CC
Hyoscyamus niger,Solanacées,AR
Veronica beccabunga,Scrofulariacées,AC
Veronica anagallis-aquatica ssp. anagalloides,Scrofulariacées,R
Veronica anagallis-aquatica ssp. aquatica,Scrofulariacées,CCC
Veronica hederaefolia,Scrofulariacées,AC
Veronica cymbalaria,Scrofulariacées,CCC
Veronica persica,Scrofulariacées,RR
Veronica pollita,Scrofulariacées,CC
Veronica arvensis,Scrofulariacées,CCC
Verbascum sinuatum,Scrofulariacées,CC
Celsia cretica,Scrofulariacées,CC
Celsia betonicifolia,Scrofulariacées,CC
Linaria cymbalaria,Scrofulariacées,R
Linaria elatinoides,Scrofulariacées,C
Linaria spuria,Scrofulariacées,CC
Linaria commutata,Scrofulariacées,AC
Linaria lanigera,Scrofulariacées,AR
Linaria rubrifolia var. raveyi,Scrofulariacées,AR
Linaria pedunculata var. lutea,Scrofulariacées,RR
Linaria reflexa,Scrofulariacées,CCC
Linaria triphylla,Scrofulariacées,CC
Linaria virgata ssp. algeriensis,Scrofulariacées,CC
Linaria pelliceriana,Scrofulariacées,RRR
Linaria bipartita,Scrofulariacées,RR
Linaria simplex,Scrofulariacées,AC
Linaria arvensis ssp. micrantha,Scrofulariacées,R
Linaria gharbensis var. rusguniensis,Scrofulariacées,RRR
Anarrhinum pedatum,Scrofulariacées,CC
Antirrhinum orontinm,Scrofulariacées,AC
Antirrhinum majus ssp. eu-majus,Scrofulariacées,AC
Scrofularia canina,Scrofulariacées,CC
