scientific-name,family-name,abundance
Trifolium stellatum,Legumineuses,CC
Trifolium squarrosum,Legumineuses,C
Trifolium lappaceum,Legumineuses,C
Trifolium maritimum,Legumineuses,C
Trifolium isthmocarpum,Legumineuses,C
Trigonella gladiata,Legumineuses,AC
Trigonella ovalis,Legumineuses,AR
Anthyllis tetraphylla,Legumineuses,C
Anthyllis vulneraria ssp. maura,Legumineuses,CC
Anthyllis vulneraria ssp. saharae,Legumineuses,R
Coronilla scorpioides,Legumineuses,C
Coronilla repanda ssp. eu-repanda,Legumineuses,R
Coronilla juncea ssp. eu-juncea,Legumineuses,C
Coronilla valentina ssp. pentaphylla,Legumineuses,C
Lupinus luteus,Legumineuses,AC
Lupinus angustifolius,Legumineuses,C
Lupinus hirsutus,Legumineuses,AC
Pisum sativum ssp. elatius,Legumineuses,CC
Lens culinaris ssp. nigricans,Legumineuses,R
Vicia narbonensis,Legumineuses,R
Vicia lathyroides,Legumineuses,AR
Vicia lutea ssp. eu-iutea,Legumineuses,C
Vicia lutea ssp. vestita,Legumineuses,C
Vicia peregrina,Legumineuses,R
Vicia sativa ssp. obovata,Legumineuses,C
Vicia sativa ssp. consobrina,Legumineuses,AC
Vicia sativa ssp. cordata,Legumineuses,RR
Vicia sativa ssp. angustifolia,Legumineuses,R
Vicia monantha ssp. calcarata,Legumineuses,C
Vicia sicula,Legumineuses,CC
Vicia benghalensis ssp. atropurpurea,Legumineuses,AC
Vicia benghalensis ssp. aquitanica,Legumineuses,R
Vicia altissima,Legumineuses,AC
Vicia tenuifolia,Legumineuses,R
Vicia onobrychioides,Legumineuses,AC
Vicia villosa ssp. dasycarpa,Legumineuses,C
Vicia vicioides,Legumineuses,AR
Vicia hirsuta,Legumineuses,AR
Vicia disperma,Legumineuses,CC
Vicia tetrasperma ssp. gracilis,Legumineuses,CC
Vicia tetrasperma ssp. tetrasperma,Legumineuses,AC
Lathyrus aphaca,Legumineuses,CC
Lathyrus ochrus,Legumineuses,CC
Lathyrus sphaericus,Legumineuses,C
Lathyrus setifolius,Legumineuses,R
Lathyrus latifolius,Legumineuses,CC
Lathyrus cicera,Legumineuses,CC
Lathyrus quadrimarginatus ssp. tetrapterus,Legumineuses,R
Lathyrus articulatus ssp. typicus,Legumineuses,CC
Biserrula pelecinus,Legumineuses,AR
Hippocrepis unisiliquosa ssp. linnaeana,Legumineuses,C
Hippocrepis multisiliquosa ssp. confusa,Legumineuses,C
Hippocrepis multisiliquosa ssp. ciliata,Legumineuses,C
Hedysarum spinosissimum ssp. capitatum,Legumineuses,C
Hedysarum aculeolatum ssp. micranthum,Legumineuses,AC
Hedysarum pallidum,Legumineuses,C
Hedysarum flexuosum,Legumineuses,C
Ornithopus compressus,Legumineuses,C
Onobrychis crista-galli ssp. trilophocarpa,Legumineuses,C
Onobrychis alba,Legumineuses,R
Ebenus pinnata,Legumineuses,C
Astragalus echinatus,Legumineuses,C
Astragalus sesameus,Legumineuses,C
Astragalus geniculatus,Legumineuses,AC
Astragalus cruciatus,Legumineuses,C
Astragalus epiglottis,Legumineuses,C
Astragalus edulis,Legumineuses,AC
Astragalus baeticus,Legumineuses,CC
Astragalus hamosus,Legumineuses,AC
Astragalus caprinus ssp. eu-caprinus,Legumineuses,C
Astragalus caprinus ssp. lanigerus,Legumineuses,AC
Astragalus incanus ssp. incurvus,Legumineuses,AC
Astragalus monspessulanus,Legumineuses,AC
Astragalus lusitanieus,Legumineuses,C
Astragalus font-queri,Legumineuses,R
Ceratonia siliqua,Cesalpiniées,C
Geranium lucidum,Geraniacées,CC
Geranium robertianum ssp. purpureum,Geraniacées,CC
Geranium atlanticum,Geraniacées,C
Geranium rotundifolium,Geraniacées,C
Geranium molle,Geraniacées,CC
Erodium ciconium,Geraniacées,C
Erodium botrys,Geraniacées,C
Erodium moschatum,Geraniacées,CC
Erodium bipinnatum,Geraniacées,C
Erodium cicutarium,Geraniacées,C
Erodium malachoides ssp. eu-malachoides,Geraniacées,CC
Erodium chium,Geraniacées,CC
Erodium triangulare ssp. bovei,Geraniacées,C
Erodium triangulare ssp. laciniatum,Geraniacées,AC
Oxalis corniculata,Oxalidacées,AC
Oxalis cernua,Oxalidacées,CC
Linum tenue ssp. tenue,Linacées,R
Linum tenue ssp. munbyanum,Linacées,AR
Linum strictum,Linacées,AC
Linum gallicum,Linacées,C
Linum corymbiferum ssp. corymbiferum,Linacées,CC
Linum decumbens,Linacées,AR
Linum grandiflorum,Linacées,R
Linum usitatissimllm ssp. angustifolium,Linacées,CC
Tribulus terrester,Zygophyllacées,CC
Fagonia cretica,Zygophyllacées,C
Peganum harmala,Zygophyllacées,CC
Haplophyllum buxbaumi,Rutacées,R
Ruta montana,Rutacées,C
Ruta chalepensis ssp. angustifolia,Rutacées,C
Ruta chalepensis ssp. latifolia,Rutacées,C
Polygala rupestris,Polygalacées,AC
Polygala monspeliaca,Polygalacées,CC
Polygala nicreensis,Polygalacées,C
Ricinus communis,Euphorbiacées,AC
Euphorbia chamaesyce,Euphorbiacées,AC
Euphorbia pterococca,Euphorbiacées,AC
Euphorbia peplus,Euphorbiacées,CC
Euphorbia pubescens,Euphorbiacées,CC
Euphorbia helioscopia ssp. eu-helioscopia,Euphorbiacées,C
Euphorbia terracina,Euphorbiacées,C
Euphorbia bupleuroides ssp. luteola,Euphorbiacées,AC
Euphorbia dracunculoides ssp. volutiana,Euphorbiacées,C
Euphorbia exigua,Euphorbiacées,CC
Euphorbia falcata,Euphorbiacées,AC
Euphorbia sulcata,Euphorbiacées,AR
MercuriaIis annua,Euphorbiacées,CC
Chrozophora obliqua,Euphorbiacées,R
Chrozophora tinctoria,Euphorbiacées,AC
Callitriche palustris ssp. pedunculata,Callitrichacées,AR
Callitriche palustris ssp. stagnalis,Callitrichacées,AC
Callitriche palustris ssp. obtusangula,Callitrichacées,AC
Pistacia lentiscus,Anacardiacées,CC
Pistacia terebinthus,Anacardiacées,AC
Pistacia atlantica,Anacardiacées,AC
Rhus pentaphylla,Anacardiacées,AC
Acer monspessulanum ssp. eu-monspessulanum,Aceracées,C
Rhamnus lycioides ssp. oleoides,Rhamnacées,AC
Rhamnus alaternus ssp. eu-alaternus,Rhamnacées,CC
Ziziphus lotus,Rhamnacées,CC
Ziziphus vinifera,Rhamnacées,C
Althaea iongiflora,Malvacées,C
Althaea hirsuta,Malvacées,RR
Hibiscus trionum,Malvacées,R
Malope malachoides ssp. stipulacea,Malvacées,C
Malope malachoides ssp. tripartita,Malvacées,AR
Malope malachoides ssp. laevigata,Malvacées,AR
Malope malachoides ssp. eu-malachoides,Malvacées,R
Malva hispanica,Malvacées,AC
Malva sylvestris,Malvacées,CC
Malva parviflora,Malvacées,CC
Malva rotundifolia,Malvacées,R
Malva nicreensis,Malvacées,AC
Lavatera trimestris,Malvacées,CC
Lavatera cretica,Malvacées,CC
Lavatera olbia,Malvacées,C
Lavatera maritima,Malvacées,AC
Daphne gnidium,Thymelaeacées,C
Thymelaea passerina,Thymelaeacées,C
Thymelaea hirsuta,Thymelaeacées,CC
Lythrum salicaria,Lythracées,C
Lythrum junceum,Lythracées,CC
Lythrum acutangulum,Lythracées,AR
Lythrum tribracteatum,Lythracées,CC
Lythrum hyssopifolia,Lythracées,CC
Lythrum thymifolia,Lythracées,AR
PepIis numulariaefolia,Lythracées,AR
Epilobium tetragonum ssp. adnatum,Onagracées,AC
Myriophyllum verticillatum,Halorrhagacées,CC
Myriophyllum spicatum,Halorrhagacées,AC
Cynomorium coccineum,Cynomoriacées,AC
Hedera helix ssp. canariensis,Araliacées,CC
Eryngium barreiieri,Ombellifères,R
Eryngium ilicifoiium,Ombellifères,CC
Eryngium triquetrum,Ombellifères,CC
Eryngium dichotomun,Ombellifères,CC
Eryngium tricuspidatum ssp. eu-triscuspidatum,Ombellifères,CC
Eryngium tricuspidatum ssp. mauritanicum,Ombellifères,R
Hohenackeria polyodon,Ombellifères,AR
Bupleurum lancifolium,Ombellifères,CC
Bupleurum tenuissimum,Ombellifères,CC
Bupleurum semicompositum,Ombellifères,AC
Bupleurum fruticosum,Ombellifères,AR
Bupleurum gibraltaricum,Ombellifères,AR
Bupleurum balansae,Ombellifères,AC
Thapsia villosa,Ombellifères,AC
Thapsia garganica,Ombellifères,CC
Margotia gummifera,Ombellifères,AC
Elaeoselinum asclepium ssp. meoides,Ombellifères,CC
Elaeoselinum thapsioides,Ombellifères,CC
Scandix pecten-veneris,Ombellifères,CC
Scandix australis ssp. curvirostris,Ombellifères,RR
Scandix australis ssp. occidentalis,Ombellifères,CC
Pimpinella tragium,Ombellifères,AC
Reutera lutea,Ombellifères,C
Bifora testiculata,Ombellifères,AC
Bippomarathrum libanotis ssp. pterochlaennm,Ombellifères,CC
Capnophyllum peregrinnm,Ombellifères,C
Daucus setifolius,Ombellifères,AC
Daucus crinitus,Ombellifères,AC
Daucus carota ssp. parviflorus,Ombellifères,AC
Daucus carota ssp. carota,Ombellifères,R
Daucus carota ssp. maritimus,Ombellifères,R
Daucus carota ssp. maximus,Ombellifères,CC
Daucus carota ssp. mauritanieus,Ombellifères,C
Daucus aureus,Ombellifères,CC
Daucus muricatus,Ombellifères,CC
Orlaya platycarpos,Ombellifères,AR
Turgenia latifolia,Ombellifères,C
CaucaIis leptophylla,Ombellifères,CC
CaucaIis bifrons,Ombellifères,AC
Torilis nodosa,Ombellifères,CC
Torilis arvensis ssp. divaricata,Ombellifères,R
Torilis arvensis ssp. neglecta,Ombellifères,CC
Magydaris pastinacea,Ombellifères,C
Tinguarra sicula,Ombellifères,AC
Ferula lutea,Ombellifères,C
Ferula communis,Ombellifères,CC
Peucedanum munbyi,Ombellifères,C
Ammoides verticillata,Ombellifères,CC
Foeniculum vulgare ssp. piperitum,Ombellifères,CC
Foeniculum vulgare ssp. capillaceum,Ombellifères,C
Ridolfia segetum,Ombellifères,CC
Oenanthe giobulosa,Ombellifères,CC
Oenanthe fistulosa,Ombellifères,CC
Oenanthe virgata,Ombellifères,CC
Oenanthe peucedanifolia,Ombellifères,AR
Oenanthe silaiifolia var. media,Ombellifères,R
Helosciadium nodiflorum,Ombellifères,CC
Balansaea glaberrima,Ombellifères,CC
Anthriscus vulgaris,Ombellifères,AC
Ammiopsis aristidis,Ombellifères,RR
Conium maculatum,Ombellifères,AR
Apium graveolens,Ombellifères,C
Brachyapium pomeliaoum,Ombellifères,R
Kundmannia sicula,Ombellifères,CC
Ammi visnaga,Ombellifères,CC
Ammi majus,Ombellifères,CC
Smyrnium olusatrum,Ombellifères,CC
Bunium incrassatum,Ombellifères,CC
Bunium fontanesii,Ombellifères,R
Hypericum tomentosum ssp. eu-tomentosum,Hypericacées,CC
Hypericum tomentosum ssp. pubescens,Hypericacées,AC
Hypericum perforatum,Hypericacées,C
Frankenia pulverulenta ssp. eu-pulverulenta,Frankeniacées,AC
Tamarix gallica ssp. gallica,Tamaricacées,CC
Tamarix brachystylis,Tamaricacées,R
Tamarix anglica,Tamaricacées,RR
Tamarix africana,Tamaricacées,CC
Viola denhardtii,Violacées,C
Viola odorata,Violacées,C
Cistus salvifolius,Cistacées,CC
Cistus monspeliensis,Cistacées,CCC
Tuberaria guttata ssp. inconspicua,Cistacées,R
Tuberaria guttata ssp. variabilis,Cistacées,CC
Tuberaria guttata ssp. praecox,Cistacées,RR
HeIianthemum racemosum,Cistacées,CC
HeIianthemum viscarinm var. viscarium,Cistacées,AC
HeIianthemum pilosum,Cistacées,CC
HeIianthemum hirtum ssp. ruficomum,Cistacées,CCC
HeIianthemum aegyptiacum,Cistacées,CC
HeIianthemum villosum,Cistacées,RR
HeIianthemum ledifolinm,Cistacées,C
HeIianthemum pomeridianum,Cistacées,CCC
Fumana thymifolia,Cistacées,C
Fumana laevipes,Cistacées,C
Fumana ericoides var. scoparia,Cistacées,R
Arbutus unedo,Ericacées,CC
Erica arborea,Ericacées,C
Cyclamen africanum,Primulacées,CC
Androsace maxima,Primulacées,AR
Coris monspeliensis,Primulacées,C
Asterolinum linum-stellatum,Primulacées,CC
Anagallis arvensis ssp. phoenicea,Primulacées,CC
Anagallis arvensis ssp. parviflora,Primulacées,AC
Anagallis arvensis ssp. latifolia,Primulacées,C
Anagallis monel ssp. collina,Primulacées,CC
Samolus valerandi,Primulacées,CC
Armeria mauritanica var. eu-mauritanica,Plumbaginacées,AC
Armeria plantaginea ssp. leucantha,Plumbaginacées,AC
Plumbago europea,Plumbaginacées,AC
Limonium thouini,Plumbaginacées,CC
Limonium sinuatum ssp. eu-sinuatum,Plumbaginacées,AR
Limonium ferulaceum,Plumbaginacées,RR
Limonium echioides ssp. eu-echioides,Plumbaginacées,CC
Limonium duriaei,Plumbaginacées,C
Limonium gummifernm,Plumbaginacées,C
Limonium delicatulum sp. eu-delicatulum,Plumbaginacées,CC
Fraxinus angustifolia,Oleacées,C
Jasminum fruticans,Oleacées,CC
Olea europea var. oleaster,Oleacées,CC
Phillyrea angustifolia ssp. eu-angustifolia,Oleacées,R
Phillyrea angustifolia ssp. media,Oleacées,CC
Phillyrea angustifolia ssp. latifolia,Oleacées,CC
Blatkstonia perfoliata ssp. grandiflora,Gentianacées,CC
Centaurium maritimum,Gentianacées,AR
Centaurium spicatum,Gentianacées,C
Centaurium pulchellum ssp. tenuiflorum,Gentianacées,C
Centaurium pulchellum ssp. eu-pulchellum,Gentianacées,C
Centaurium umbellatum ssp. suffruticosum,Gentianacées,CC
Nerium oleander,Apocynacées,CC
Cynanchum acutum,Asclepiadacées,CC
Cuscuta epithymum ssp. approximata,Convolvulacées,AC
Cuscuta epithymum ssp. trifolii,Convolvulacées,R
Cuscuta epithymum ssp. eu-epithymum,Convolvulacées,CC
Cuscuta epithymum ssp. planiflora,Convolvulacées,CC
Cuscuta epilinum,Convolvulacées,R
Cressa cretica,Convolvulacées,AR
Calystegia sepuim,Convolvulacées,C
Convolvulus humilis,Convolvulacées,CC
Convolvulus tricolor ssp. meonanthus,Convolvulacées,CC
Convolvulus tricolor ssp. hortensis,Convolvulacées,CC
Convolvulus tricolor ssp. cupanianus,Convolvulacées,CC
Convolvulus sabatius ssp. mauritanicus,Convolvulacées,AR
Convolvulus siculus ssp. eu-siculus,Convolvulacées,CC
Convolvulus cantabrica,Convolvulacées,C
Convolvulus lineatus,Convolvulacées,AC
Convolvulus althaeoides ssp. elegantissimus,Convolvulacées,CC
Convolvulus althaeoides ssp. typicus,Convolvulacées,CC
Convolvulus arvensis,Convolvulacées,CC
Cerinthe major ssp. eu-major,Boraginacées,CC
Echium italicum ssp. pyrenaicum,Boraginacées,AC
Echium plantagineum,Boraginacées,CC
Echium pycnanthum ssp. eu-pycnanthum,Boraginacées,AC
Borago officinaiis,Boraginacées,CC
Asperugo procumbens,Boraginacées,AC
Solenanthus lanatus,Boraginacées,CC
Cynoglossum cheirifolium,Boraginacées,C
Cynoglossum clandestinum,Boraginacées,CC
Cynoglossum creticum,Boraginacées,CC
Omphalodes linifolia,Boraginacées,RR
Heliotropium europeum,Boraginacées,CC
Myosotis alpestris ssp. silvatica,Boraginacées,AC
Myosotis collina,Boraginacées,CC
Nonnea vesicaria,Boraginacées,CC
Nonnea micrantha,Boraginacées,CC
Alkanna tinctoria,Boraginacées,AC
Lithospermum apulum,Boraginacées,CC
Lithospermum arvense,Boraginacées,CC
Anchusa azurea,Boraginacées,CC
Lycopsis orientalis,Boraginacées,RR
Lippia canescens,Verbenacées,R
Verbena officinalis,Verbenacées,CC
Verbena supina,Verbenacées,AR
Lycopus europaeus,Labiées,AR
Mentha rotundifolia,Labiées,CC
Mentha longifolia,Labiées,RR
Mentha aquatica,Labiées,AR
Mentha pulegium,Labiées,AC
Ajuga iva var. pseudo-iva,Labiées,CC
Ajuga chamaepitys,Labiées,AR
Teucrium pseudo-chamaepitys,Labiées,CC
Teucrium resupinatum,Labiées,C
Teucrium scordioides,Labiées,CC
Teucrium santae,Labiées,RR
Teucrium chamaedrys,Labiées,AC
Teucrium bracteatum,Labiées,AC
Teucrium flavum,Labiées,CC
Teucrium polium ssp. luteum,Labiées,RR
Teucrium polium ssp. capitatum,Labiées,CC
Teucrium polium ssp. polium,Labiées,CC
Rosmarinus officinalis,Labiées,CC
Rosmarinus tournefortii,Labiées,R
Salvia verbenaca ssp. clandestina,Labiées,C
Salvia verbenaca ssp. eu-verbenaca,Labiées,CC
Salvia verbenaca ssp. horminioides,Labiées,AR
Salvia horminum,Labiées,AC
Salvia algeriensis,Labiées,C
Salvia barrelieri ssp. bicolor,Labiées,AC
Lavandula stoechas,Labiées,CC
Lavandula dentata,Labiées,CC
Lavandula multifida,Labiées,AC
Marrubium vulgare,Labiées,CC
Marrubium alysson,Labiées,CC
Marrubium alyssoides,Labiées,R
Prasium majus,Labiées,CC
Prunella laciniata,Labiées,C
CIeonia iusitanica,Labiées,AC
Thymus fontanesii,Labiées,C
Thymus hirtus,Labiées,C
Thymus algeriensis,Labiées,CC
Thymus ciliatus ssp. eu-ciliatus,Labiées,CC
Thymus ciliatus ssp. coloratus,Labiées,C
Thymus ciliatus ssp. munbyanus,Labiées,AR
MeIissa officinalis,Labiées,AR
Satureja battandieri,Labiées,R
Satureja graeca,Labiées,CC
Satureja rotundifolia,Labiées,CC
Satureja granatensis,Labiées,CC
Satureja vulgaris ssp. villosa,Labiées,CC
Satureja calamintha ssp. nepeta,Labiées,AR
Satureja calamintha ssp. adscendens,Labiées,CC
Lamium amplexicaule,Labiées,CC
Lamium mauritanicum,Labiées,R
Lamium purpureum,Labiées,R
Phlomis crinita ssp. mauritanica,Labiées,CC
Phlomis herbaventi ssp.: pungens,Labiées,R
Stachys ocymastrum,Labiées,C
Stachys arvensis,Labiées,CC
Stachys brachyclada,Labiées,C
Stachys officinalis var. algeriensis,Labiées,AC
Stachys saxicola ssp. chelitiensis,Labiées,RR
Ballota nigra,Labiées,CC
Ballota hirsuta,Labiées,AC
Nepeta tuberosa ssp. reticulata,Labiées,R
Nepeta apulei,Labiées,R
Nepeta multibracteata,Labiées,AC
Origanum glandulosum,Labiées,C
Withania frutescens,Solanacées,CC
Nicotiana glauca,Solanacées,AC
Lycium intricatum,Solanacées,CC
Lycium europeum,Solanacées,CC
Solanum nigrum ssp. viilosum,Solanacées,AR
Solanum nigrum ssp. eu-nigrum,Solanacées,CC
Solanum dulcamara,Solanacées,AR
Solanum sodomaeum,Solanacées,R
Datura stramonium ssp. eu-stramonium,Solanacées,AC
Datura stramonium ssp. tatula,Solanacées,AC
Hyoscyamus albus,Solanacées,CC
Hyoscyamus niger,Solanacées,AR
Veronica beccabunga,Scrofulariacées,AC
Veronica anagallis-aquatica ssp. anagalloides,Scrofulariacées,R
Veronica anagallis-aquatica ssp. aquatica,Scrofulariacées,CCC
Veronica hederaefolia,Scrofulariacées,AC
Veronica cymbalaria,Scrofulariacées,CCC
Veronica persica,Scrofulariacées,RR
Veronica pollita,Scrofulariacées,CC
Veronica arvensis,Scrofulariacées,CCC
Verbascum sinuatum,Scrofulariacées,CC
Verbascum rotundifolium ssp. eu-rotundifolium,Scrofulariacées,AR
Celsia cretica,Scrofulariacées,CC
Celsia faurei,Scrofulariacées,R
Celsia betonicifolia,Scrofulariacées,CC
Linaria cymbalaria,Scrofulariacées,R
Linaria elatinoides,Scrofulariacées,C
Linaria spuria,Scrofulariacées,CC
Linaria commutata,Scrofulariacées,AC
Linaria lanigera,Scrofulariacées,AR
Linaria rubrifolia var. raveyi,Scrofulariacées,AR
Linaria minor,Scrofulariacées,R
Linaria reflexa,Scrofulariacées,CCC
Linaria iatifolia,Scrofulariacées,R
Linaria triphylla,Scrofulariacées,CC
Linaria virgata ssp. virgata,Scrofulariacées,AC
Linaria virgata ssp. algeriensis,Scrofulariacées,CC
Linaria simplex,Scrofulariacées,AC
Linaria heterophylla ssp. eu-heterophylla,Scrofulariacées,CC
Linaria arvensis ssp. micrantha,Scrofulariacées,R
Linaria viscosa ssp. elegans,Scrofulariacées,AR
Anarrhinum pedatum,Scrofulariacées,CC
Antirrhinum orontinm,Scrofulariacées,AC
Antirrhinum majus ssp. eu-majus,Scrofulariacées,AC
Scrofularia canina,Scrofulariacées,CC
Scrofularia sambucifolia ssp. mellifera,Scrofulariacées,CC
Scrofularia iaevigata ssp. simplicifolia,Scrofulariacées,AC
Scrofularia iaevigata ssp. pellucida,Scrofulariacées,R
Scrofularia hispida,Scrofulariacées,C
Scrofularia aquatica ssp. auriculata,Scrofulariacées,CC
Odontites viscosa ssp. australis,Scrofulariacées,R
Odontites purpurea ssp. purpurea,Scrofulariacées,CC
Bellardia trixago,Scrofulariacées,CC
Parentucellia latifolia,Scrofulariacées,CC
Parentucellia viscosa,Scrofulariacées,CC
Cistanche phelipaea,Orobanchacées,C
Cistanche violacea,Orobanchacées,AR
Cistanche mauritanica,Orobanchacées,R
Orobanche ramosa,Orobanchacées,CC
Orobanche purpurea,Orobanchacées,RR
Orobanche schultzii,Orobanchacées,AC
Orobanche rapum-genistae,Orobanchacées,RR
Orobanche crenata,Orobanchacées,C
Orobanche variegata,Orobanchacées,CC
Orobanche amethystea,Orobanchacées,R
Orobanche barbata,Orobanchacées,CC
Globularia alypum ssp. eu-alypum,Globulariacées,CC
Acanthus mollis ssp. platyphyllus,Acanthacées,CC
Plantago major ssp. eu-major,Plantaginacées,CC
Plantago coronopus ssp. cupani,Plantaginacées,AR
Plantago coronopus ssp. eu-coronopus,Plantaginacées,CC
Plantago coronopus ssp. commutata,Plantaginacées,AR
Plantago serraria,Plantaginacées,CC
Plantago albicans,Plantaginacées,CC
Plantago lagopus,Plantaginacées,CC
Plantago lanceolata ssp. eu-ianceolata,Plantaginacées,AC
Plantago lanceolata ssp. intermedia,Plantaginacées,AR
Plantago bellardii,Plantaginacées,CC
Plantago loefflingii,Plantaginacées,AR
Plantago ovata,Plantaginacées,CC
Crucianella angustifolia,Rubiacées,AC
Rubia peregrina,Rubiacées,CC
Rubia tinctorum,Rubiacées,AR
Galium rotundifolium,Rubiacées,CC
Galium palustre var. elongatum,Rubiacées,C
Galium tunetanum,Rubiacées,CC
Galium mollugo ssp. corrudaefolium,Rubiacées,CC
Galium murale,Rubiacées,CC
Galium viscosum ssp. eu-viscosum,Rubiacées,CC
Galium viscosum ssp. bovei,Rubiacées,C
Galium parisiense ssp. divaricatum,Rubiacées,CC
Galium parisiense ssp. eu-parisiense,Rubiacées,CC
Galium aparine ssp. verum,Rubiacées,CC
Galium aparine ssp. spurium,Rubiacées,AC
Galium tricorne,Rubiacées,CC
Galium valantia,Rubiacées,CC
Asperula arvensis,Rubiacées,AR
Asperula laeviiata,Rubiacées,CC
Asperula hirsuta,Rubiacées,CC
Asperula cynanchica ssp. aristata,Rubiacées,CC
Sherardia arvensis,Rubiacées,CC
Sambucus nigra,Caprifoliacées,R
Viburnum tinus,Caprifoliacées,CC
Lonicera biflora,Caprifoliacées,AC
Lonicera implexa,Caprifoliacées,CC
Lonicera etrusca,Caprifoliacées,AR
Kentranthus ruber,Valerianacées,CC
Kentranthus calcitrapa,Valerianacées,CC
Fedia cornucopiae,Valerianacées,CC
Fedia caput-bovis ssp. caput-bovis,Valerianacées,CC
Valerianella coronata ssp. eu-coronata,Valerianacées,C
Valerianella coronata ssp. discoidea,Valerianacées,C
Valerianella eriocarpa ssp. truncata,Valerianacées,R
Valerianella carinata,Valerianacées,CC
Valerianella morisoni ssp. microcarpa,Valerianacées,CC
Dipsacus silvestris,Dipsacées,CC
Cephalaria syriaca,Dipsacées,R
Knautia arvensis,Dipsacées,AC
Scabiosa semipapposa,Dipsacées,CC
Scabiosa atropurpurea ssp. maritima,Dipsacées,CC
Scabiosa stellata ssp. monspeliensis,Dipsacées,CC
Ecballium elaterium,Cucurbitacées,C
Bryonia dioica,Cucurbitacées,CC
Laurentia michelii,Campanulacées,AC
Jasione montana,Campanulacées,AC
Trachelium coeruleum,Campanulacées,C
Specularia juliani,Campanulacées,C
Specularia falcata,Campanulacées,C
Specularia hybrida,Campanulacées,R
Campanula erinus,Campanulacées,CC
Campanula dichotoma ssp. afra,Campanulacées,C
Campanula filicaulis,Campanulacées,C
Campanula fastigiata,Campanulacées,RR
Campanula rapunculus,Campanulacées,C
Campanula trachelium ssp. mauritanica,Campanulacées,AC
Bellis silvestris var. rotundifoiia,Synantheracées,AC
Bellis silvestris var. atlantica,Synantheracées,CCC
Bellis annua ssp. eu-annua,Synantheracées,CCC
Erigeron canadensis,Synantheracées,C
Erigeron bonariensis,Synantheracées,C
Conyza naudini,Synantheracées,C
Aster squamatus,Synantheracées,C
Micropus bombicinus,Synantheracées,CCC
Micropus supinus,Synantheracées,CCC
Evax argentea,Synantheracées,R
Evax pygmaea,Synantheracées,CCC
Filago gallica,Synantheracées,CC
Filago exigua,Synantheracées,AR
Filago spathulata,Synantheracées,CC
Filago germanica ssp. eu-germanica,Synantheracées,CC
Phagnalon sordidum,Synantheracées,AC
Gnaphalium luteo-album,Synantheracées,AC
EIichrysum stoechas ssp. rupestre,Synantheracées,CCC
Inula graveolens,Synantheracées,CC
Inula viscosa,Synantheracées,CC
Inula crithmoides,Synantheracées,CC
Inula montana,Synantheracées,AC
Pulicaria dysenterica,Synantheracées,C
Pulicaria odora,Synantheracées,CC
Pulicaria sicula,Synantheracées,CC
Pallenis spinosa ssp. eu-spinosa,Synantheracées,CC
Asteriscus aquaticus,Synantheracées,AC
Asteriscus maritimus,Synantheracées,CCC
Xanthium spinosum,Synantheracées,C
Xanthium strumarium var. typicum,Synantheracées,CCC
Xanthium strumarium var. brasilicum,Synantheracées,CCC
Xanthium italicum,Synantheracées,C
Doronicum atlanticum,Synantheracées,AC
Senecio hoggariensis,Synantheracées,AC
Senecio lividus ssp. foeniculaceus,Synantheracées,AR
Senecio vulgaris,Synantheracées,CCC
Senecio gallicus ssp. mauritanicus,Synantheracées,CC
Senecio giganteus,Synantheracées,CC
Senecio jacobaea var. barbareaefolius,Synantheracées,CC
Calendula arvensis ssp. communis var. bicolor,Synantheracées,CCC
Calendula arvensis ssp. communis var. eu-arvensis,Synantheracées,CCC
Calendula arvensis ssp. communis var. stellata,Synantheracées,AC
Calendula bicolor var. cossonii,Synantheracées,R
Calendula bicolor var. faurelii,Synantheracées,CCC
Calendula tomentosa ssp. marginata var. balansae subvar. aurea,Synantheracées,R
Calendula suffruticosa ssp. eu-suffruticosa,Synantheracées,CC
Ormenis nobilis ssp. aurea,Synantheracées,AC
Ormenis praecox,Synantheracées,CCC
Anacyclus ciavatus,Synantheracées,CC
Diotis maritima,Synantheracées,AC
Chrysanthemum grandiflorum,Synantheracées,CC
Chrysanthemum paludosum ssp. glabrum,Synantheracées,CCC
Chrysanthemum paludosum ssp. decipiens,Synantheracées,AC
Chrysanthemum viscido-hirtum,Synantheracées,C
Chrysanthemum coronarium,Synantheracées,CC
Chrysanthemum segetum,Synantheracées,CC
Chrysanthemum macrotum ssp. eu-macrotum,Synantheracées,CC
Chrysanthemum multicaule,Synantheracées,CC
Chrysanthemum myconis,Synantheracées,CC
Artemisia verlotorum,Synantheracées,C
Echinops spinosus ssp. bovei,Synantheracées,CC
Echinops strigosus,Synantheracées,CCC
Broteroa amethystina,Synantheracées,AR
Xeranthemum inapertum,Synantheracées,CC
CarIina racemosa,Synantheracées,CCC
CarIina lanata,Synantheracées,AC
CarIina involucrata ssp. corymbosa,Synantheracées,C
AtractyIis gummifera,Synantheracées,CC
AtractyIis cancellata,Synantheracées,CCC
Carduns nutans ssp. macrocephalus,Synantheracées,RR
Carduns meonanthus ssp. duriaei,Synantheracées,R
Carduns pteracanthus var. eu-pteracanthus,Synantheracées,CCC
Carduns pteracanthus var. leptocladus,Synantheracées,AC
Carduns pycnocephalus ssp. tenuiflorus,Synantheracées,CC
Carduns pycnocephalus ssp. eu-pycnocephalus,Synantheracées,CCC
