scientific-name,family-name,abundance
Veronica agrestis,Scrofulariacées,AC
Veronica arvensis,Scrofulariacées,CCC
Veronica praecox,Scrofulariacées,R
Verbascum blattaria,Scrofulariacées,R
Verbascum atlanticum,Scrofulariacées,R
Verbascum dentifolium,Scrofulariacées,R
Verbascum sinuatum,Scrofulariacées,CC
Verbascum rotundifolium ssp. eu-rotundifolium,Scrofulariacées,AR
Celsia ballii,Scrofulariacées,AR
Linaria elatinoides,Scrofulariacées,C
Linaria spuria,Scrofulariacées,CC
Linaria origanifolia ssp. flexuosa,Scrofulariacées,R
Linaria reflexa,Scrofulariacées,CCC
Linaria decipiens,Scrofulariacées,R
Linaria triphylla,Scrofulariacées,CC
Linaria virgata ssp. algeriensis,Scrofulariacées,CC
Linaria simplex,Scrofulariacées,AC
Linaria heterophylla ssp. eu-heterophylla,Scrofulariacées,CC
Linaria tristis ssp. marginata,Scrofulariacées,AC
Antirrhinum orontinm,Scrofulariacées,AC
Scrofularia canina,Scrofulariacées,CC
Scrofularia arguta,Scrofulariacées,R
Scrofularia iaevigata ssp. simplicifolia,Scrofulariacées,AC
Scrofularia iaevigata ssp. pellucida,Scrofulariacées,R
Scrofularia aquatica ssp. auriculata,Scrofulariacées,CC
Odontites rigidifolia,Scrofulariacées,RR
Odontites purpurea ssp. purpurea,Scrofulariacées,CC
Cistanche phelipaea,Orobanchacées,C
Cistanche violacea,Orobanchacées,AR
Orobanche tunetana,Orobanchacées,R
Orobanche ramosa,Orobanchacées,CC
Orobanche purpurea,Orobanchacées,RR
Orobanche levis,Orobanchacées,AC
Orobanche cernua,Orobanchacées,AR
Orobanche alba,Orobanchacées,RR
Orobanche variegata,Orobanchacées,CC
Orobanche reticulata,Orobanchacées,RR
Orobanche caryophyllacea,Orobanchacées,R
Orobanche barbata,Orobanchacées,CC
Globularia alypum ssp. eu-alypum,Globulariacées,CC
Globularia alypum ssp. arabica,Globulariacées,C
Acanthus mollis ssp. platyphyllus,Acanthacées,CC
Plantago coronopus ssp. cupani,Plantaginacées,AR
Plantago coronopus ssp. eu-coronopus,Plantaginacées,CC
Plantago coronopus ssp. commutata,Plantaginacées,AR
Plantago albicans,Plantaginacées,CC
Plantago lagopus,Plantaginacées,CC
Plantago lanceolata ssp. eu-ianceolata,Plantaginacées,AC
Plantago lanceolata ssp. intermedia,Plantaginacées,AR
Plantago akkensis var. ounifensis,Plantaginacées,R
Plantago ovata,Plantaginacées,CC
Crucianella hirta,Rubiacées,AC
Crucianella patula,Rubiacées,CC
Gaillonia reboudiana,Rubiacées,AC
Callipeltis cucullaria,Rubiacées,C
Rubia laevis,Rubiacées,AC
Rubia peregrina,Rubiacées,CC
Galium pusillum ssp. austriacum,Rubiacées,RR
Galium pusillum ssp. typicum,Rubiacées,AC
Galium petraeum,Rubiacées,AC
Galium verum,Rubiacées,AR
Galium palustre var. elongatum,Rubiacées,C
Galium tunetanum,Rubiacées,CC
Galium numidicum,Rubiacées,RR
Galium mollugo ssp. corrudaefolium,Rubiacées,CC
Galium verticillatum,Rubiacées,R
Galium murale,Rubiacées,CC
Galium setaceum,Rubiacées,AR
Galium parisiense ssp. divaricatum,Rubiacées,CC
Galium parisiense ssp. eu-parisiense,Rubiacées,CC
Galium aparine ssp. verum,Rubiacées,CC
Galium aparine ssp. spurium,Rubiacées,AC
Galium tricorne,Rubiacées,CC
Galium valantia,Rubiacées,CC
Asperula arvensis,Rubiacées,AR
Asperula cynanchica ssp. aristata,Rubiacées,CC
Sherardia arvensis,Rubiacées,CC
Sambucus ebulus,Caprifoliacées,AR
Lonicera arborea,Caprifoliacées,AR
Kentranthus angustifolius ssp. maroccanus,Valerianacées,RR
Kentranthus calcitrapa,Valerianacées,CC
Fedia cornucopiae,Valerianacées,CC
Fedia caput-bovis ssp. caput-bovis,Valerianacées,CC
Valerianella coronata ssp. eu-coronata,Valerianacées,C
Valerianella coronata ssp. discoidea,Valerianacées,C
Valerianella eriocarpa ssp. truncata,Valerianacées,R
Valerianella rimosa,Valerianacées,RR
Valerianella carinata,Valerianacées,CC
Valerianella pumila,Valerianacées,AC
Valerianella fallax,Valerianacées,AC
Valerianella morisoni ssp. microcarpa,Valerianacées,CC
Knautia arvensis,Dipsacées,AC
Scabiosa semipapposa,Dipsacées,CC
Scabiosa arenaria,Dipsacées,C
Scabiosa atropurpurea ssp. maritima,Dipsacées,CC
Scabiosa stellata ssp. monspeliensis,Dipsacées,CC
Scabiosa crenata,Dipsacées,AR
Ecballium elaterium,Cucurbitacées,C
Jasione humilis,Campanulacées,AR
Jasione montana,Campanulacées,AC
Specularia hybrida,Campanulacées,R
Campanula aurasiaca,Campanulacées,RRR
Campanula erinus,Campanulacées,CC
Campanula dichotoma ssp. eu-dichotoma,Campanulacées,CC
Campanula dichotoma ssp. kremeri,Campanulacées,AC
Campanula atlantica,Campanulacées,AC
Campanula rapunculus,Campanulacées,C
Campanula rotundifolia ssp. macrorrhiza,Campanulacées,AR
Bellis silvestris var. pappulosa,Synantheracées,R
Bellis annua ssp. minuta var. minuta,Synantheracées,R
Erigeron canadensis,Synantheracées,C
Erigeron bonariensis,Synantheracées,C
Conyza naudini,Synantheracées,C
Aster squamatus,Synantheracées,C
Aster linosyris,Synantheracées,R
Micropus bombicinus,Synantheracées,CCC
Micropus supinus,Synantheracées,CCC
Evacidium discolor,Synantheracées,AR
Filago gallica,Synantheracées,CC
Filago spathulata,Synantheracées,CC
Filago germanica ssp. eu-germanica,Synantheracées,CC
Phagnalon saxatile ssp. purpurascens,Synantheracées,R
Gnaphalium luteo-album,Synantheracées,AC
EIichrysum iacteum var. typicum,Synantheracées,R
EIichrysum stoechas ssp. scandens,Synantheracées,AC
Inula crithmoides,Synantheracées,CC
Inula montana,Synantheracées,AC
Pulicaria dysenterica,Synantheracées,C
Pulicaria mauritanica,Synantheracées,R
Pulicaria sicula,Synantheracées,CC
Pallenis spinosa ssp. cuspidata,Synantheracées,AC
Xanthium spinosum,Synantheracées,C
Xanthium strumarium var. typicum,Synantheracées,CCC
Xanthium strumarium var. brasilicum,Synantheracées,CCC
Hertia cheirifolia,Synantheracées,CC
Doronicum atlanticum,Synantheracées,AC
Senecio hoggariensis,Synantheracées,AC
Senecio vulgaris,Synantheracées,CCC
Senecio gallerandianus,Synantheracées,R
Calendula arvensis var. parviflora,Synantheracées,C
Santolina rosmarinifolia ssp. pectinata,Synantheracées,R
Anthemis pedunculata ssp. tuberculata,Synantheracées,AR
Anacyclus pyrethrum,Synantheracées,C
Anacyclus ciavatus,Synantheracées,CC
Achillea santolina,Synantheracées,AC
Diotis maritima,Synantheracées,AC
Chrysanthemum gayanum ssp. eu-gayanum var. typicum,Synantheracées,R
Chrysanthemum reboudianum,Synantheracées,RR
Chrysanthemum corymbosum ssp. achilleae,Synantheracées,AC
Chrysanthemum fuscatum var. fuscata,Synantheracées,C
Artemisia campestris ssp. eu-campestris,Synantheracées,C
Echinops spinosus ssp. bovei,Synantheracées,CC
CarIina involucrata ssp. corymbosa,Synantheracées,C
AtractyIis cancellata,Synantheracées,CCC
AtractyIis humilis ssp. caespitosa,Synantheracées,CC
Carduns nutans ssp. eu-nutans var. typicus,Synantheracées,AC
Carduns nutans ssp. macrocephalus,Synantheracées,RR
Cirsium monspessulanum,Synantheracées,R
Silybum eburneum,Synantheracées,CCC
Crupina intermedia,Synantheracées,R
Serratula pinnatifida,Synantheracées,AC
Centaurea melitensis,Synantheracées,AC
Centaurea tougourensis ssp. tougourensis,Synantheracées,R
Centaurea omphalotricha,Synantheracées,RR
Centaurea incana ssp. pubescens,Synantheracées,CC
Centaurea calcitrapa,Synantheracées,CCC
Centaurea dissecta ssp. affinis var. vesceritensis,Synantheracées,R
Mantisalca salmantica,Synantheracées,CC
Carthamus calvus,Synantheracées,C
Carduncellus choulettianus,Synantheracées,R
Carduncellus atractyloides,Synantheracées,AC
Scolymus hispanicus,Synantheracées,CC
Catananche lutea,Synantheracées,CC
Catananche caespitosa,Synantheracées,AR
Catananche montana,Synantheracées,AR
Cichorium intybus ssp. eu-intybus,Synantheracées,CC
Cichorium intybus ssp. pumilum,Synantheracées,CC
Tolpis barbata ssp. umbellata,Synantheracées,CC
Tolpis virgata,Synantheracées,CC
Koelpinia iinearis,Synantheracées,CC
Hedypnois cretica ssp. monspeliensis,Synantheracées,CC
Hedypnois cretica ssp. tubiformis,Synantheracées,C
Hypochoeris glabra,Synantheracées,CCC
Hypochoeris radicata ssp. eu-radicata,Synantheracées,CC
Hypochoeris achyrophorus,Synantheracées,CCC
Leontodon saxatilis ssp. rothii,Synantheracées,CC
Leontodon tuberosus,Synantheracées,CC
Leontodon balansae,Synantheracées,AR
Leontodon hispanicus ssp. helminthioides var. numidicus,Synantheracées,AR
Picris coronopifolia ssp. saharae,Synantheracées,C
Scorzonera pygmaea ssp. eu-pymaea,Synantheracées,R
Scorzonera undulata ssp. alexandrina,Synantheracées,CC
AndryaIa integrifolia,Synantheracées,CC
Taraxacum obovatum,Synantheracées,C
Launaea nudicaulis,Synantheracées,CC
Sonchus tenerrimus ssp. eu-tenerrimus,Synantheracées,CC
Sonchus asper ssp. eu-asper,Synantheracées,CC
Sonchus oleraceus,Synantheracées,CCC
Lactuca muralis,Synantheracées,R
Lactuca viminea var. chondrilliflora,Synantheracées,CCC
Reichardia picroides ssp. intermedia,Synantheracées,CC
Crepis faureliana,Synantheracées,RR
Crepis vesicaria ssp. eu-vesicaria,Synantheracées,C
Hieracium pseudo-pilosella ssp. atlantis,Synantheracées,CC
Hieracium faurelianum,Synantheracées,RR
Hieracium peyerimhoffii,Synantheracées,RR
