scientific-name,family-name,abundance
Genista cinerea ssp. ramosissima,Legumineuses,AC
Genista numidica ssp. ischnodada,Legumineuses,R
Genista spartioides ssp. eu-spartioides,Legumineuses,R
Genista spinulosa,Legumineuses,RR
Genista erioclada ssp. erioclada,Legumineuses,AR
Genista tricuspidata ssp. eu-tricuspidata,Legumineuses,CC
Genista tricuspidata ssp. duriaei,Legumineuses,C
Retama monosperma,Legumineuses,AC
Spartium junceum,Legumineuses,AR
Anagyris foetida,Legumineuses,AC
Adenocarpus umbellatus,Legumineuses,RR
Ononis hispida ssp. antiquorum,Legumineuses,R
Ononis hispida ssp. aroorescens,Legumineuses,AC
Ononis natrix ssp. ramosissima,Legumineuses,C
Ononis natrix ssp. natrix,Legumineuses,R
Ononis ornithopodioides,Legumineuses,AR
Ononis biflora,Legumineuses,AC
Ononis sicula,Legumineuses,C
Ononis antennata ssp. massesylia,Legumineuses,R
Ononis antennata ssp. natricoides,Legumineuses,AR
Ononis pubescens,Legumineuses,AC
Ononis viscosa ssp. breviflora,Legumineuses,C
Ononis viscosa ssp. viscosa,Legumineuses,R
Ononis laxiflora,Legumineuses,AC
Ononis pendula ssp. fontanesiana,Legumineuses,C
Ononis euphrasiaefolia,Legumineuses,C
Ononis variegata,Legumineuses,C
Ononis alopecuroides ssp. eu-alopecuroides,Legumineuses,AR
Ononis rosea,Legumineuses,R
Ononis villosissima,Legumineuses,R
Ononis mitissima,Legumineuses,C
Ononis diffusa,Legumineuses,AC
Calycotome spinosa ssp. spinosa,Legumineuses,CC
Calycotome villosa ssp. villosa,Legumineuses,AC
Calycotome villosa ssp. intermedia,Legumineuses,C
Cytisus monspessulanus,Legumineuses,AC
Cytisus arboreus ssp. baeticus,Legumineuses,AC
Lotophyllus argenteus ssp. grandiflorus,Legumineuses,AC
Lotophyllus argenteus ssp. linnaeanus,Legumineuses,C
Dorycnium rectum,Legumineuses,C
Tetragonolobus hiflorus,Legumineuses,AC
Tetragonolobus purpureus,Legumineuses,C
Tetragonolobus requieni,Legumineuses,R
Amphinomia dichotoma,Legumineuses,R
Lotus conimbricensis,Legumineuses,AR
Lotus edulis,Legumineuses,C
Lotus ornithopodioides,Legumineuses,C
Lotus creticus ssp. eu-creticus,Legumineuses,C
Lotus creticus ssp. collinus,Legumineuses,AC
Lotus creticus ssp. cytisoides,Legumineuses,AC
Lotus pedunculatus,Legumineuses,R
Lotus palustris,Legumineuses,AR
Lotus corniculatus ssp. eu-corniculatus,Legumineuses,AC
Lotus corniculatus ssp. decumbens,Legumineuses,AC
Lotus hispidus,Legumineuses,AC
Scorpiurus vermiculatus,Legumineuses,C
Scorpiurus muricatus ssp. sulcatus,Legumineuses,C
Medicago falcata,Legumineuses,R
Medicago lupulina,Legumineuses,C
Medicago marina,Legumineuses,AC
Medicago scutellata,Legumineuses,AC
Medicago orbicularis,Legumineuses,C
Medicago italica ssp. helix,Legumineuses,C
Medicago italica ssp. tornata,Legumineuses,R
Medicago ciliaris,Legumineuses,C
Medicago truncatula,Legumineuses,CC
Medicago hispida,Legumineuses,C
Psoralea bituminosa,Legumineuses,C
Melilotus speciosa,Legumineuses,R
Melilotus sicula,Legumineuses,AC
Melilotus indica,Legumineuses,AC
Melilotus sulcata ssp. brachystachys,Legumineuses,C
Melilotus sulcata ssp. segetulis,Legumineuses,C
Melilotus macrocarpa,Legumineuses,AC
Melilotus elegans,Legumineuses,R
Trifolium campestre,Legumineuses,CC
Trifolium filiforme ssp. micranthum,Legumineuses,AR
Trifolium spumosum,Legumineuses,AC
Trifolium tomentosum,Legumineuses,C
Trifolium resupinatum,Legumineuses,C
Trifolium fragiferum,Legumineuses,AC
Trifolium subterraneum,Legumineuses,AC
Trifolium phleoides ssp. audigieri,Legumineuses,AC
Trifolium angustifolium,Legumineuses,C
Trifolium arvense,Legumineuses,CC
Trifolium glomeratum,Legumineuses,AC
Trifolium scabrum,Legumineuses,C
Trifolium striatum,Legumineuses,C
Trifolium pratense,Legumineuses,AR
Trifolium cherleri,Legumineuses,C
Trifolium repens,Legumineuses,C
Trifolium stellatum,Legumineuses,CC
Trifolium squarrosum,Legumineuses,C
Trifolium lappaceum,Legumineuses,C
Trifolium maritimum,Legumineuses,C
Trifolium isthmocarpum,Legumineuses,C
Trigonella ovalis,Legumineuses,AR
Anthyllis cytisoides,Legumineuses,R
Anthyllis tetraphylla,Legumineuses,C
Anthyllis hamosa,Legumineuses,R
Anthyllis vulneraria ssp. maura,Legumineuses,CC
Anthyllis vulneraria ssp. saharae,Legumineuses,R
Coronilla scorpioides,Legumineuses,C
Coronilla repanda ssp. eu-repanda,Legumineuses,R
Coronilla juncea ssp. eu-juncea,Legumineuses,C
Coronilla minima,Legumineuses,AC
Coronilla valentina ssp. pentaphylla,Legumineuses,C
Lupinus luteus,Legumineuses,AC
Lupinus angustifolius,Legumineuses,C
Lupinus hirsutus,Legumineuses,AC
Pisum sativum ssp. elatius,Legumineuses,CC
Lens culinaris ssp. nigricans,Legumineuses,R
Vicia narbonensis,Legumineuses,R
Vicia hybrida,Legumineuses,RR
Vicia pannonica,Legumineuses,RR
Vicia lathyroides,Legumineuses,AR
Vicia lutea ssp. eu-iutea,Legumineuses,C
Vicia lutea ssp. vestita,Legumineuses,C
Vicia peregrina,Legumineuses,R
Vicia sativa ssp. obovata,Legumineuses,C
Vicia sativa ssp. consobrina,Legumineuses,AC
Vicia sativa ssp. cordata,Legumineuses,RR
Vicia sativa ssp. angustifolia,Legumineuses,R
Vicia monantha ssp. calcarata,Legumineuses,C
Vicia sicula,Legumineuses,CC
Vicia benghalensis ssp. atropurpurea,Legumineuses,AC
Vicia benghalensis ssp. aquitanica,Legumineuses,R
Vicia altissima,Legumineuses,AC
Vicia onobrychioides,Legumineuses,AC
Vicia villosa ssp. dasycarpa,Legumineuses,C
Vicia vicioides,Legumineuses,AR
Vicia monardi,Legumineuses,AR
Vicia hirsuta,Legumineuses,AR
Vicia disperma,Legumineuses,CC
Vicia tetrasperma ssp. gracilis,Legumineuses,CC
Vicia tetrasperma ssp. tetrasperma,Legumineuses,AC
Lathyrus aphaca,Legumineuses,CC
Lathyrus ochrus,Legumineuses,CC
Lathyrus sphaericus,Legumineuses,C
Lathyrus setifolius,Legumineuses,R
Lathyrus latifolius,Legumineuses,CC
Lathyrus cicera,Legumineuses,CC
Lathyrus quadrimarginatus ssp. tetrapterus,Legumineuses,R
Lathyrus articulatus ssp. typicus,Legumineuses,CC
Biserrula pelecinus,Legumineuses,AR
Hippocrepis scabra,Legumineuses,C
Hippocrepis unisiliquosa ssp. linnaeana,Legumineuses,C
Hippocrepis salzmannii ssp. eu-salzmannii,Legumineuses,RR
Hippocrepis multisiliquosa ssp. confusa,Legumineuses,C
Hippocrepis multisiliquosa ssp. ciliata,Legumineuses,C
Hedysarum spinosissimum ssp. capitatum,Legumineuses,C
Hedysarum humile,Legumineuses,AR
Hedysarum aculeolatum ssp. micranthum,Legumineuses,AC
Hedysarum aculeolatum ssp. mauritanicum,Legumineuses,AC
Hedysarum pallidum,Legumineuses,C
Hedysarum flexuosum,Legumineuses,C
Ornithopus compressus,Legumineuses,C
Ornithopus isthmocarpus,Legumineuses,R
Onobrychis crista-galli ssp. trilophocarpa,Legumineuses,C
Ebenus pinnata,Legumineuses,C
Astragalus echinatus,Legumineuses,C
Astragalus sesameus,Legumineuses,C
Astragalus cruciatus,Legumineuses,C
Astragalus epiglottis,Legumineuses,C
Astragalus edulis,Legumineuses,AC
Astragalus baeticus,Legumineuses,CC
Astragalus hamosus,Legumineuses,AC
Astragalus caprinus ssp. eu-caprinus,Legumineuses,C
Astragalus caprinus ssp. lanigerus,Legumineuses,AC
Astragalus incanus ssp. incurvus,Legumineuses,AC
Astragalus monspessulanus,Legumineuses,AC
Astragalus lusitanieus,Legumineuses,C
Astragalus faurei,Legumineuses,RR
Ceratonia siliqua,Cesalpiniées,C
Geranium lucidum,Geraniacées,CC
Geranium robertianum ssp. purpureum,Geraniacées,CC
Geranium atlanticum,Geraniacées,C
Geranium rotundifolium,Geraniacées,C
Geranium molle,Geraniacées,CC
Erodium ciconium,Geraniacées,C
Erodium botrys,Geraniacées,C
Erodium moschatum,Geraniacées,CC
Erodium bipinnatum,Geraniacées,C
Erodium cicutarium,Geraniacées,C
Erodium pachyrhizum,Geraniacées,R
Erodium malachoides ssp. eu-malachoides,Geraniacées,CC
Erodium malachoides ssp. subtrilobum,Geraniacées,RR
Erodium chium,Geraniacées,CC
Erodium triangulare ssp. bovei,Geraniacées,C
Erodium triangulare ssp. laciniatum,Geraniacées,AC
Erodium muobyanum,Geraniacées,AC
Oxalis corniculata,Oxalidacées,AC
Oxalis cernua,Oxalidacées,CC
Oxalis compressa,Oxalidacées,R
Radiola linoides,Linacées,R
Linum maritimum,Linacées,RR
Linum tenue ssp. tenue,Linacées,R
Linum tenue ssp. munbyanum,Linacées,AR
Linum strictum,Linacées,AC
Linum gallicum,Linacées,C
Linum corymbiferum ssp. asperifolium,Linacées,R
Linum corymbiferum ssp. corymbiferum,Linacées,CC
Linum decumbens,Linacées,AR
Linum usitatissimllm ssp. angustifolium,Linacées,CC
Tribulus terrester,Zygophyllacées,CC
Fagonia cretica,Zygophyllacées,C
Peganum harmala,Zygophyllacées,CC
Haplophyllum buxbaumi,Rutacées,R
Ruta montana,Rutacées,C
Ruta chalepensis ssp. angustifolia,Rutacées,C
Ruta chalepensis ssp. latifolia,Rutacées,C
Polygala munbyana,Polygalacées,R
Polygala rupestris,Polygalacées,AC
Polygala monspeliaca,Polygalacées,CC
Polygala nicreensis,Polygalacées,C
Ricinus communis,Euphorbiacées,AC
Euphorbia bivonae,Euphorbiacées,AC
Euphorbia squamigera,Euphorbiacées,R
Euphorbia peplis,Euphorbiacées,AC
Euphorbia chamaesyce,Euphorbiacées,AC
Euphorbia serrata,Euphorbiacées,R
Euphorbia pterococca,Euphorbiacées,AC
Euphorbia peplus,Euphorbiacées,CC
Euphorbia pubescens,Euphorbiacées,CC
Euphorbia paniculata,Euphorbiacées,C
Euphorbia helioscopia ssp. eu-helioscopia,Euphorbiacées,C
Euphorbia paralios,Euphorbiacées,R
Euphorbia segetalis ssp. pinea,Euphorbiacées,AC
Euphorbia terracina,Euphorbiacées,C
Euphorbia bupleuroides ssp. luteola,Euphorbiacées,AC
Euphorbia exigua,Euphorbiacées,CC
Euphorbia medicaginea,Euphorbiacées,AC
Euphorbia falcata,Euphorbiacées,AC
Euphorbia sulcata,Euphorbiacées,AR
MercuriaIis annua,Euphorbiacées,CC
Chrozophora tinctoria,Euphorbiacées,AC
Callitriche palustris ssp. pedunculata,Callitrichacées,AR
Callitriche palustris ssp. stagnalis,Callitrichacées,AC
Callitriche palustris ssp. obtusangula,Callitrichacées,AC
Pistacia lentiscus,Anacardiacées,CC
Pistacia terebinthus,Anacardiacées,AC
Pistacia atlantica,Anacardiacées,AC
Rhus pentaphylla,Anacardiacées,AC
Acer monspessulanum ssp. eu-monspessulanum,Aceracées,C
Rhamnus lycioides ssp. oleoides,Rhamnacées,AC
Rhamnus alaternus ssp. eu-alaternus,Rhamnacées,CC
Ziziphus lotus,Rhamnacées,CC
Ziziphus vinifera,Rhamnacées,C
Althaea iongiflora,Malvacées,C
Althaea hirsuta,Malvacées,RR
Hibiscus trionum,Malvacées,R
Malope malachoides ssp. stipulacea,Malvacées,C
Malope malachoides ssp. eu-malachoides,Malvacées,R
Malva hispanica,Malvacées,AC
Malva sylvestris,Malvacées,CC
Malva parviflora,Malvacées,CC
Malva nicreensis,Malvacées,AC
Lavatera trimestris,Malvacées,CC
Lavatera cretica,Malvacées,CC
Lavatera mauritanica,Malvacées,R
Lavatera arborea,Malvacées,R
Lavatera olbia,Malvacées,C
Lavatera maritima,Malvacées,AC
Daphne gnidium,Thymelaeacées,C
Thymelaea passerina,Thymelaeacées,C
Thymelaea hirsuta,Thymelaeacées,CC
Lythrum salicaria,Lythracées,C
Lythrum junceum,Lythracées,CC
Lythrum acutangulum,Lythracées,AR
Lythrum tribracteatum,Lythracées,CC
Lythrum hyssopifolia,Lythracées,CC
Lythrum thymifolia,Lythracées,AR
PepIis numulariaefolia,Lythracées,AR
Epilobium tetragonum ssp. adnatum,Onagracées,AC
Myriophyllum verticillatum,Halorrhagacées,CC
Myriophyllum spicatum,Halorrhagacées,AC
Cynomorium coccineum,Cynomoriacées,AC
Hedera helix ssp. canariensis,Araliacées,CC
Eryngium barreiieri,Ombellifères,R
Eryngium ilicifoiium,Ombellifères,CC
Eryngium triquetrum,Ombellifères,CC
Eryngium maritimum,Ombellifères,C
Eryngium dichotomun,Ombellifères,CC
Eryngium tricuspidatum ssp. eu-triscuspidatum,Ombellifères,CC
Eryngium tricuspidatum ssp. mauritanicum,Ombellifères,R
Bupleurum lancifolium,Ombellifères,CC
Bupleurum tenuissimum,Ombellifères,CC
Bupleurum semicompositum,Ombellifères,AC
Bupleurum fruticosum,Ombellifères,AR
Bupleurum gibraltaricum,Ombellifères,AR
Bupleurum balansae,Ombellifères,AC
Thapsia villosa,Ombellifères,AC
Thapsia garganica,Ombellifères,CC
Margotia gummifera,Ombellifères,AC
Elaeoselinum asclepium ssp. meoides,Ombellifères,CC
Elaeoselinum thapsioides,Ombellifères,CC
Scandix pecten-veneris,Ombellifères,CC
Pimpinella tragium,Ombellifères,AC
Bifora testiculata,Ombellifères,AC
Bippomarathrum libanotis ssp. pterochlaennm,Ombellifères,CC
Capnophyllum peregrinnm,Ombellifères,C
Daucus setifolius,Ombellifères,AC
Daucus crinitus,Ombellifères,AC
Daucus carota ssp. hispanicus,Ombellifères,CC
Daucus carota ssp. parviflorus,Ombellifères,AC
Daucus carota ssp. carota,Ombellifères,R
Daucus carota ssp. maritimus,Ombellifères,R
Daucus carota ssp. maximus,Ombellifères,CC
Daucus carota ssp. mauritanieus,Ombellifères,C
Daucus aureus,Ombellifères,CC
Daucus muricatus,Ombellifères,CC
Orlaya maritima,Ombellifères,CC
Orlaya platycarpos,Ombellifères,AR
Turgenia latifolia,Ombellifères,C
CaucaIis leptophylla,Ombellifères,CC
Torilis nodosa,Ombellifères,CC
Torilis arvensis ssp. divaricata,Ombellifères,R
Torilis arvensis ssp. neglecta,Ombellifères,CC
Magydaris pastinacea,Ombellifères,C
Tinguarra sicula,Ombellifères,AC
Crithmum maritimum,Ombellifères,CC
Ferula lutea,Ombellifères,C
Ferula communis,Ombellifères,CC
Ferula tingitana,Ombellifères,R
Peucedanum munbyi,Ombellifères,C
Ammoides verticillata,Ombellifères,CC
Foeniculum vulgare ssp. piperitum,Ombellifères,CC
Foeniculum vulgare ssp. capillaceum,Ombellifères,C
Ridolfia segetum,Ombellifères,CC
Oenanthe giobulosa,Ombellifères,CC
Oenanthe fistulosa,Ombellifères,CC
Oenanthe virgata,Ombellifères,CC
Oenanthe peucedanifolia,Ombellifères,AR
Oenanthe silaiifolia var. media,Ombellifères,R
Helosciadium nodiflorum,Ombellifères,CC
Balansaea glaberrima,Ombellifères,CC
Anthriscus vulgaris,Ombellifères,AC
Conium maculatum,Ombellifères,AR
Apium graveolens,Ombellifères,C
Brachyapium pomeliaoum,Ombellifères,R
Kundmannia sicula,Ombellifères,CC
Ammi visnaga,Ombellifères,CC
Ammi majus,Ombellifères,CC
Smyrnium olusatrum,Ombellifères,CC
Bunium incrassatum,Ombellifères,CC
Bunium fontanesii,Ombellifères,R
Hypericum tomentosum ssp. eu-tomentosum,Hypericacées,CC
Hypericum tomentosum ssp. pubescens,Hypericacées,AC
Hypericum perforatum,Hypericacées,C
Frankenia laevis ssp. composita,Frankeniacées,RR
Frankenia laevis ssp. hirsuta,Frankeniacées,CC
Frankenia laevis ssp. intermedia,Frankeniacées,CC
Frankenia corymbosa,Frankeniacées,AC
Tamarix gallica ssp. gallica,Tamaricacées,CC
Tamarix africana,Tamaricacées,CC
Viola arborescens,Violacées,C
Viola denhardtii,Violacées,C
Viola odorata,Violacées,C
Cistus ladaniferus var. petiolatus,Cistacées,AC
Cistus sericeus,Cistacées,R
Cistus heterophyllus,Cistacées,C
Cistus salvifolius,Cistacées,CC
Cistus crispus,Cistacées,RR
Cistus monspeliensis,Cistacées,CCC
Halimium halimifoiium ssp halimifolium,Cistacées,AC
Tuberaria echioides,Cistacées,AR
Tuberaria guttata ssp. inconspicua,Cistacées,R
Tuberaria guttata ssp. variabilis,Cistacées,CC
Tuberaria guttata ssp. macrosepala,Cistacées,R
Tuberaria guttata ssp. villosissima,Cistacées,AC
Tuberaria guttata ssp. praecox,Cistacées,RR
Tuberaria guttata ssp. discolor,Cistacées,R
HeIianthemum caput-felis,Cistacées,R
HeIianthemum racemosum,Cistacées,CC
HeIianthemum viscarinm var. viscarium,Cistacées,AC
HeIianthemum virgatum,Cistacées,CC
HeIianthemum maritimum,Cistacées,R
HeIianthemum pilosum,Cistacées,CC
HeIianthemum appeninum,Cistacées,RR
HeIianthemum hirtum ssp. ruficomum,Cistacées,CCC
HeIianthemum aegyptiacum,Cistacées,CC
HeIianthemum papillare,Cistacées,R
HeIianthemum salicifolium,Cistacées,R
HeIianthemum ledifolinm,Cistacées,C
HeIianthemum pomeridianum,Cistacées,CCC
HeIianthemum origanifolium ssp. origanifolium,Cistacées,CCC
HeIianthemum origanifolium ssp. molle,Cistacées,R
HeIianthemum cinereum ssp. rubellum var. rubellum,Cistacées,C
Fumana thymifolia,Cistacées,C
Fumana laevipes,Cistacées,C
Fumana ericoides var. scoparia,Cistacées,R
Arbutus unedo,Ericacées,CC
Erica muitiflora,Ericacées,CC
Erica arborea,Ericacées,C
Cyclamen africanum,Primulacées,CC
Androsace maxima,Primulacées,AR
Coris monspeliensis,Primulacées,C
Asterolinum linum-stellatum,Primulacées,CC
Anagallis tenella,Primulacées,RR
Anagallis arvensis ssp. phoenicea,Primulacées,CC
Anagallis arvensis ssp. parviflora,Primulacées,AC
Anagallis arvensis ssp. latifolia,Primulacées,C
Anagallis monel ssp. collina,Primulacées,CC
Samolus valerandi,Primulacées,CC
Armeria mauritanica var. eu-mauritanica,Plumbaginacées,AC
Armeria mauritanica var. boissierana,Plumbaginacées,R
Armeria mauritanica var. simplex,Plumbaginacées,R
Armeria plantaginea ssp. leucantha,Plumbaginacées,AC
Plumbago europea,Plumbaginacées,AC
Limonium sinuatum ssp. eu-sinuatum,Plumbaginacées,AR
Limonium asparagoides,Plumbaginacées,R
Limonium echioides ssp. eu-echioides,Plumbaginacées,CC
Limonium lingua,Plumbaginacées,R
Limonium cymuliferum,Plumbaginacées,R
Limonium densiflorum,Plumbaginacées,C
Limonium gummifernm,Plumbaginacées,C
Limonium delicatulum sp. eu-delicatulum,Plumbaginacées,CC
Limonium psilodadon,Plumbaginacées,C
Fraxinus angustifolia,Oleacées,C
Jasminum fruticans,Oleacées,CC
Olea europea var. oleaster,Oleacées,CC
Phillyrea angustifolia ssp. eu-angustifolia,Oleacées,R
Phillyrea angustifolia ssp. media,Oleacées,CC
Phillyrea angustifolia ssp. latifolia,Oleacées,CC
Blatkstonia perfoliata ssp. grandiflora,Gentianacées,CC
Centaurium maritimum,Gentianacées,AR
Centaurium spicatum,Gentianacées,C
Centaurium pulchellum ssp. tenuiflorum,Gentianacées,C
Centaurium pulchellum ssp. eu-pulchellum,Gentianacées,C
Centaurium umbellatum ssp. grandiflorum,Gentianacées,R
Centaurium umbellatum ssp. suffruticosum,Gentianacées,CC
Caralluma europea ssp. gussoneana,Asclepiadacées,R
Caralluma munbyana,Asclepiadacées,AC
Cynanchum acutum,Asclepiadacées,CC
Cuscuta epithymum ssp. approximata,Convolvulacées,AC
Cuscuta epithymum ssp. trifolii,Convolvulacées,R
Cuscuta epithymum ssp. eu-epithymum,Convolvulacées,CC
Cuscuta epithymum ssp. planiflora,Convolvulacées,CC
Cuscuta epilinum,Convolvulacées,R
Ipomaea sagittata,Convolvulacées,R
Calystegia sepuim,Convolvulacées,C
Calystegia soldanella,Convolvulacées,RR
Convolvulus humilis,Convolvulacées,CC
Convolvulus tricolor ssp. meonanthus,Convolvulacées,CC
Convolvulus tricolor ssp. hortensis,Convolvulacées,CC
Convolvulus tricolor ssp. cupanianus,Convolvulacées,CC
Convolvulus valentinus ssp. suffruticosus,Convolvulacées,R
Convolvulus sabatius ssp. mauritanicus,Convolvulacées,AR
Convolvulus siculus ssp. eu-siculus,Convolvulacées,CC
Convolvulus siculus ssp. pseudo-siculus,Convolvulacées,R
Convolvulus cantabrica,Convolvulacées,C
Convolvulus lineatus,Convolvulacées,AC
Convolvulus althaeoides ssp. elegantissimus,Convolvulacées,CC
Convolvulus althaeoides ssp. typicus,Convolvulacées,CC
Convolvulus arvensis,Convolvulacées,CC
Cerinthe major ssp. eu-major,Boraginacées,CC
Cerinthe major ssp. gymnandra,Boraginacées,CC
Echium italicum ssp. pyrenaicum,Boraginacées,AC
Echium plantagineum,Boraginacées,CC
Echium arenarium,Boraginacées,RR
Echium confusum,Boraginacées,CC
Echium pycnanthum ssp. eu-pycnanthum,Boraginacées,AC
Borago officinaiis,Boraginacées,CC
Solenanthus lanatus,Boraginacées,CC
Cynoglossum cheirifolium,Boraginacées,C
Cynoglossum clandestinum,Boraginacées,CC
Cynoglossum creticum,Boraginacées,CC
Omphalodes linifolia,Boraginacées,RR
Heliotropium europeum,Boraginacées,CC
Myosotis lingulata,Boraginacées,AR
Myosotis collina,Boraginacées,CC
Nonnea vesicaria,Boraginacées,CC
Alkanna tinctoria,Boraginacées,AC
Lithospermum fruticosum ssp. diffusum,Boraginacées,RR
Lithospermum apulum,Boraginacées,CC
Lithospermum tenuiflorum,Boraginacées,R
Lithospermum arvense,Boraginacées,CC
Anchusa azurea,Boraginacées,CC
Vitex agnus-castus,Verbenacées,AR
Lippia canescens,Verbenacées,R
Verbena officinalis,Verbenacées,CC
Verbena supina,Verbenacées,AR
Lycopus europaeus,Labiées,AR
Mentha rotundifolia,Labiées,CC
Mentha longifolia,Labiées,RR
Mentha aquatica,Labiées,AR
Mentha pulegium,Labiées,AC
Ajuga iva var. pseudo-iva,Labiées,CC
Ajuga chamaepitys,Labiées,AR
Teucrium pseudo-chamaepitys,Labiées,CC
Teucrium resupinatum,Labiées,C
Teucrium mauritanicum,Labiées,RR
Teucrium pseudo-scorodonia,Labiées,AC
Teucrium fruticans,Labiées,R
Teucrium montanum,Labiées,RR
Teucrium scordioides,Labiées,CC
Teucrium chamaedrys,Labiées,AC
Teucrium bracteatum,Labiées,AC
Teucrium flavum,Labiées,CC
Teucrium polium ssp. aureiforme,Labiées,R
Teucrium polium ssp. luteum,Labiées,RR
Teucrium polium ssp. capitatum,Labiées,CC
Teucrium polium ssp. polium,Labiées,CC
Rosmarinus officinalis,Labiées,CC
Rosmarinus tournefortii,Labiées,R
Salvia balansae,Labiées,R
Salvia verbenaca ssp. clandestina,Labiées,C
Salvia verbenaca ssp. sabulicola,Labiées,R
Salvia verbenaca ssp. eu-verbenaca,Labiées,CC
Salvia verbenaca ssp. horminioides,Labiées,AR
Salvia horminum,Labiées,AC
Salvia silvestris,Labiées,RR
Salvia algeriensis,Labiées,C
Salvia barrelieri ssp. bicolor,Labiées,AC
Lavandula stoechas,Labiées,CC
Lavandula dentata,Labiées,CC
Lavandula multifida,Labiées,AC
Sideritis maura,Labiées,R
Sideritis arborescens ssp. ortanedae,Labiées,R
Sideritis subatlantica,Labiées,RR
Marrubium vulgare,Labiées,CC
Marrubium alysson,Labiées,CC
Prasium majus,Labiées,CC
CIeonia iusitanica,Labiées,AC
Thymus fontanesii,Labiées,C
Thymus algeriensis,Labiées,CC
Thymus ciliatus ssp. eu-ciliatus,Labiées,CC
Thymus ciliatus ssp. coloratus,Labiées,C
Thymus ciliatus ssp. munbyanus,Labiées,AR
MeIissa officinalis,Labiées,AR
Satureja battandieri,Labiées,R
Satureja graeca,Labiées,CC
Satureja rotundifolia,Labiées,CC
Satureja granatensis,Labiées,CC
Satureja vulgaris ssp. villosa,Labiées,CC
Satureja candidissima,Labiées,C
Satureja calamintha ssp. nepeta,Labiées,AR
Satureja calamintha ssp. adscendens,Labiées,CC
Lamium amplexicaule,Labiées,CC
Lamium mauritanicum,Labiées,R
Lamium purpureum,Labiées,R
Phlomis crinita ssp. mauritanica,Labiées,CC
Phlomis cabbaleroi,Labiées,RR
Phlomis herbaventi ssp.: pungens,Labiées,R
Stachys ocymastrum,Labiées,C
Stachys arvensis,Labiées,CC
Stachys brachyclada,Labiées,C
Ballota nigra,Labiées,CC
Ballota hirsuta,Labiées,AC
Nepeta tuberosa ssp. reticulata,Labiées,R
Nepeta apulei,Labiées,R
Origanum glandulosum,Labiées,C
Withania frutescens,Solanacées,CC
Nicotiana glauca,Solanacées,AC
Lycium intricatum,Solanacées,CC
Lycium europeum,Solanacées,CC
Solanum nigrum ssp. viilosum,Solanacées,AR
Solanum nigrum ssp. eu-nigrum,Solanacées,CC
Solanum dulcamara,Solanacées,AR
Solanum sodomaeum,Solanacées,R
Salpichroa rhomboïdea,Solanacées,AR
Datura stramonium ssp. eu-stramonium,Solanacées,AC
Datura stramonium ssp. tatula,Solanacées,AC
Hyoscyamus albus,Solanacées,CC
Hyoscyamus niger,Solanacées,AR
Triguera osbeckii,Solanacées,RR
Veronica beccabunga,Scrofulariacées,AC
Veronica anagallis-aquatica ssp. anagalloides,Scrofulariacées,R
Veronica anagallis-aquatica ssp. aquatica,Scrofulariacées,CCC
Veronica hederaefolia,Scrofulariacées,AC
Veronica cymbalaria,Scrofulariacées,CCC
Veronica persica,Scrofulariacées,RR
Veronica pollita,Scrofulariacées,CC
Veronica arvensis,Scrofulariacées,CCC
Verbascum sinuatum,Scrofulariacées,CC
Celsia cretica,Scrofulariacées,CC
Celsia pinnatisecta,Scrofulariacées,RR
Celsia betonicifolia,Scrofulariacées,CC
Linaria cymbalaria,Scrofulariacées,R
Linaria elatinoides,Scrofulariacées,C
Linaria spuria,Scrofulariacées,CC
Linaria commutata,Scrofulariacées,AC
Linaria lanigera,Scrofulariacées,AR
Linaria rubrifolia var. raveyi,Scrofulariacées,AR
Linaria reflexa,Scrofulariacées,CCC
Linaria triphylla,Scrofulariacées,CC
Linaria virgata ssp. algeriensis,Scrofulariacées,CC
Linaria bipartita,Scrofulariacées,RR
Linaria atlantica,Scrofulariacées,RR
Linaria munbyana,Scrofulariacées,RR
Linaria simplex,Scrofulariacées,AC
Linaria tingitana,Scrofulariacées,AC
Linaria arvensis ssp. eu-arvensis,Scrofulariacées,R
Linaria arvensis ssp. micrantha,Scrofulariacées,R
Linaria multicaulis,Scrofulariacées,RRR
Linaria viscosa ssp. elegans,Scrofulariacées,AR
Anarrhinum pedatum,Scrofulariacées,CC
Antirrhinum orontinm,Scrofulariacées,AC
Antirrhinum majus ssp. tortuosum,Scrofulariacées,R
Antirrhinum majus ssp. eu-majus,Scrofulariacées,AC
Scrofularia canina,Scrofulariacées,CC
Scrofularia sambucifolia ssp. mellifera,Scrofulariacées,CC
Scrofularia iaevigata ssp. simplicifolia,Scrofulariacées,AC
Scrofularia iaevigata ssp. pellucida,Scrofulariacées,R
Scrofularia hispida,Scrofulariacées,C
Scrofularia aquatica ssp. auriculata,Scrofulariacées,CC
Odontites viscosa ssp. australis,Scrofulariacées,R
Odontites purpurea ssp. purpurea,Scrofulariacées,CC
Bellardia trixago,Scrofulariacées,CC
Parentucellia latifolia,Scrofulariacées,CC
Parentucellia viscosa,Scrofulariacées,CC
Cistanche mauritanica,Orobanchacées,R
Orobanche ramosa,Orobanchacées,CC
Orobanche schultzii,Orobanchacées,AC
Orobanche latisquamis,Orobanchacées,AR
Orobanche rapum-genistae,Orobanchacées,RR
Orobanche densiflora,Orobanchacées,RR
Orobanche sanguinea,Orobanchacées,CC
Orobanche variegata,Orobanchacées,CC
