scientific-name,family-name,abundance
Pulicaria laciniata,synantheracées,RR
Pulicaria arabica,synantheracées,AC
Pulicaria dysenterica,synantheracées,C
Pulicaria arabica ssp. inuloides,synantheracées,AC
Pulicaria sicula,synantheracées,CC
Pallenis spinosa ssp. cuspidata,synantheracées,AC
Xanthium spinosum,synantheracées,C
Xanthium strumarium var. typicum,synantheracées,CCC
Xanthium strumarium var. brasilicum,synantheracées,CCC
Hertia cheirifolia,synantheracées,CC
Senecio vulgaris,synantheracées,CCC
Calendula arvensis ssp. communis var. bicolor,synantheracées,CCC
Calendula arvensis ssp. communis var. eu-arvensis,synantheracées,CCC
Calendula arvensis ssp. communis var. parviflora,synantheracées,C
Calendula arvensis ssp. communis var. stellata,synantheracées,AC
Anthemis monilicostata ssp. stiparum,synantheracées,AC
Ormenis africana,synantheracées,AC
Anacyclus pyrethrum,synantheracées,C
Anacyclus cyriolepidioides,synantheracées,AC
Anacyclus ciavatus,synantheracées,CC
Diotis maritima,synantheracées,AC
Chrysanthemum trifurcatum var. macrocephalum,synantheracées,AC
Chrysanthemum fuscatum var. fuscata,synantheracées,C
Chrysanthemum deserticolum,synantheracées,RR
Artemisia herba-alba,synantheracées,CCC
Artemisia atlantica,synantheracées,R
Artemisia campestris ssp. eu-campestris,synantheracées,C
Artemisia campestris ssp. giutinosa,synantheracées,AC
Echinops spinosus ssp. bovei,synantheracées,CC
CarIina involucrata ssp. corymbosa,synantheracées,C
CarIina involucrata ssp. involucrata,synantheracées,CCC
AtractyIis cancellata,synantheracées,CCC
AtractyIis humilis ssp. caespitosa,synantheracées,CC
AtractyIis echinata,synantheracées,RR
AtractyIis serratuloides,synantheracées,C
Staehelina dubia,synantheracées,AC
Jurinea humilis,synantheracées,AC
Carduns pteracanthus var. eu-pteracanthus,synantheracées,CCC
Carduns getulus,synantheracées,AC
Cynara cardunculus var. silvestris,synantheracées,C
Silybum eburneum,synantheracées,CCC
Onopordon arenarium,synantheracées,AC
Serratula pinnatifida,synantheracées,AC
Centaurea alpina,synantheracées,RRR
Centaurea involucrata,synantheracées,R
Centaurea eriophora,synantheracées,AR
Centaurea melitensis,synantheracées,AC
Centaurea parviflora,synantheracées,AR
Centaurea maroccana,synantheracées,AC
Centaurea incana ssp. pubescens,synantheracées,CC
Centaurea calcitrapa,synantheracées,CCC
Volutaria lippii ssp. tubuliflora,synantheracées,C
Volutaria lippii ssp. eu-lippii,synantheracées,C
Mantisalca salmantica,synantheracées,CC
Carthamus strictus,synantheracées,R
Carthamus calvus,synantheracées,C
Carduncellus pinnatus,synantheracées,R
Scolymus hispanicus,synantheracées,CC
Catananche lutea,synantheracées,CC
Catananche arenaria var. aurea,synantheracées,AC
Catananche caespitosa,synantheracées,AR
Cichorium intybus ssp. eu-intybus,synantheracées,CC
Cichorium intybus ssp. pumilum,synantheracées,CC
Tolpis barbata ssp. umbellata,synantheracées,CC
Tolpis virgata,synantheracées,CC
Koelpinia iinearis,synantheracées,CC
Hedypnois cretica ssp. monspeliensis,synantheracées,CC
Hedypnois cretica ssp. tubiformis,synantheracées,C
Hypochoeris glabra,synantheracées,CCC
Hypochoeris radicata ssp. eu-radicata,synantheracées,CC
Hypochoeris achyrophorus,synantheracées,CCC
Leontodon hispidulus ssp. mulleri,synantheracées,CC
Leontodon saxatilis ssp. rothii,synantheracées,CC
Leontodon tuberosus,synantheracées,CC
Leontodon hispanicus ssp. eu-hispanicus,synantheracées,CC
Leontodon hispanicus ssp. helminthioides var. numidicus,synantheracées,AR
Picris balansae,synantheracées,AC
Picris coronopifolia ssp. saharae,synantheracées,C
Tragopogon porrifolius ssp. porrifolius var. australis,synantheracées,R
Scorzonera coronopifolia,synantheracées,C
Scorzonera undulata ssp. alexandrina,synantheracées,CC
AndryaIa spartioides,synantheracées,R
AndryaIa integrifolia,synantheracées,CC
AndryaIa rothia ssp. cosyrensis,synantheracées,R
Taraxacum laevigatum,synantheracées,AC
Launaea acanthoclada,synantheracées,C
Launaea nudicaulis,synantheracées,CC
Launaea resedifolia ssp. eu-resedifoiia,synantheracées,CC
Sonchus tenerrimus ssp. eu-tenerrimus,synantheracées,CC
Sonchus maritimus,synantheracées,AC
Sonchus asper ssp. eu-asper,synantheracées,CC
Sonchus oleraceus,synantheracées,CCC
Lactuca viminea var. chondrilliflora,synantheracées,CCC
Lactuca seriola,synantheracées,AC
Reichardia picroides ssp. intermedia,synantheracées,CC
Hieracium pseudo-pilosella ssp. atlantis,synantheracées,CC
